condition: 1 = control,Cell index,KT pair No.,KT no.,Img no.,,Channel 1,,Frame,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,KK dist,,,Channel 2,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,KK dist
1,1,2,1,54,,1,,53,,0.178093779,0.276,0.011893334,0.015761879,,,2.784425311,,,2,,0.177409219,0.322,0.026303085,0.023656656,,,2.784425311
1,1,2,1,55,,1,,54,,0.187644058,0.276,0.016637061,0.016254577,,,2.966910911,,,2,,0.173076671,0.368,0.008359449,0.012026943,,,2.966910911
1,1,2,1,56,,1,,55,,0.193704405,0.276,0.006294451,0.00790641,,,2.966910911,,,2,,0.179089945,0.322,0.01255474,0.01463189,,,2.966910911
1,1,2,1,57,,1,,56,,0.197555977,0.322,0.0399849,0.040556548,,,2.766126589,,,2,,0.172402622,0.368,0.017869512,0.020082403,,,2.766126589
1,1,2,1,58,,1,,57,,0.199618782,0.276,-0.018735092,-0.011732899,,,2.58256312,,,2,,0.182368694,0.414,-0.006948221,-0.005969785,,,2.58256312
1,1,2,1,59,,1,,58,,0.213081351,0.322,0.001824672,-0.000134928,,,2.20991588,,,2,,0.190745656,0.414,0.010470641,0.012868775,,,2.20991588
1,1,2,1,60,,1,,59,,0.218938339,0.322,0.004203767,0.002851199,,,2.032346468,,,2,,0.200560205,0.414,0.009728131,0.01402037,,,2.032346468
1,1,2,1,61,,1,,60,,0.204576562,0.322,0.012211933,0.010855665,,,2.026089871,,,2,,0.193649273,0.368,0.034533363,0.031895748,,,2.026089871
1,1,2,2,2,,1,,1,,0.170776544,0.23,0.002293611,-0.001333587,,,1.383063294,,,2,,0.169388967,0.276,0.016643753,0.013982479,,,1.383063294
1,1,2,2,3,,1,,2,,0.180934506,0.23,0.033312808,0.032709185,,,1.566703577,,,2,,0.166194701,0.322,0.016671716,0.019308668,,,1.566703577
1,1,2,2,4,,1,,3,,0.172479212,0.23,0.03370776,0.035687792,,,1.934189275,,,2,,0.167287965,0.322,0.026059212,0.025305132,,,1.934189275
1,1,2,2,5,,1,,4,,0.181996833,0.322,0.013366107,0.010580377,,,2.208000044,,,2,,0.177359988,0.368,0.025578834,0.025546482,,,2.208000044
1,1,2,2,6,,1,,5,,0.169156981,0.276,0.024147834,0.021193884,,,2.20991588,,,2,,0.178205988,0.322,0.015650538,0.019254407,,,2.20991588
1,1,2,2,7,,1,,6,,0.180373895,0.276,0.019483878,0.026009253,,,2.301839311,,,2,,0.171642765,0.322,0.025665458,0.026585595,,,2.301839311
1,1,2,2,8,,1,,7,,0.18739799,0.23,0.026581634,0.036899842,,,2.392000048,,,2,,0.165139376,0.322,0.026835063,0.028272611,,,2.392000048
1,1,2,2,9,,1,,8,,0.182478923,0.23,0.009176428,0.005277984,,,2.48570317,,,2,,0.176593922,0.276,0.000822404,-0.00411149,,,2.48570317
1,1,2,2,10,,1,,9,,0.168146229,0.23,0.009529569,0.010820917,,,2.48400005,,,2,,0.164644699,0.322,-0.002924453,-0.007622567,,,2.48400005
1,1,2,2,11,,1,,10,,0.205780911,0.368,0.029485189,0.027585372,,,2.392000048,,,2,,0.183617794,0.368,0.012618556,0.015874398,,,2.392000048
1,1,2,2,12,,1,,11,,0.184278344,0.322,-0.00255172,-0.000853676,,,1.842298601,,,2,,0.177602747,0.414,0.006525552,0.000619709,,,1.842298601
1,1,2,2,13,,1,,12,,0.194180635,0.276,-0.004807675,-0.007451067,,,1.383063294,,,2,,0.18326385,0.322,0.025418438,0.023689617,,,1.383063294
1,1,2,2,14,,1,,13,,0.168883004,0.276,0.007437436,0.011135687,,,1.383063294,,,2,,0.172348271,0.368,0.03340444,0.035095587,,,1.383063294
1,1,2,2,15,,1,,14,,0.169546725,0.368,0.014019601,0.012266515,,,1.666190899,,,2,,0.176152927,0.368,0.002182887,0.001179699,,,1.666190899
1,1,2,2,16,,1,,15,,0.180749625,0.368,0.016824977,0.009515271,,,1.842298601,,,2,,0.184684623,0.368,0.034551628,0.037163736,,,1.842298601
1,1,2,2,17,,1,,16,,0.179610846,0.368,-0.014838427,-0.020277589,,,2.116000042,,,2,,0.192504152,0.368,0.011576593,0.010612774,,,2.116000042
1,1,2,2,18,,1,,17,,0.198807352,0.322,0.024306101,0.024615366,,,2.20991588,,,2,,0.190911134,0.414,0.013498724,0.015840148,,,2.20991588
1,1,2,2,19,,1,,18,,0.207394368,0.368,0.031929929,0.036573205,,,2.301839311,,,2,,0.186926639,0.414,0.009689465,0.006427504,,,2.301839311
1,1,2,2,20,,1,,19,,0.183670712,0.368,-0.007885777,-0.005757133,,,2.399066533,,,2,,0.192298911,0.414,0.016412451,0.017833934,,,2.399066533
1,1,2,2,21,,1,,20,,0.199397962,0.368,0.026355343,0.019232995,,,2.420142193,,,2,,0.190848604,0.414,0.006827914,0.005380014,,,2.420142193
1,1,2,2,22,,1,,21,,0.17806533,0.322,0.008419101,0.009310071,,,2.407870477,,,2,,0.183029578,0.368,0.038854548,0.039332269,,,2.407870477
1,1,2,2,23,,1,,22,,0.204358866,0.368,0.019363177,0.008469714,,,2.329254004,,,2,,0.176256139,0.368,0.005045717,0.000967977,,,2.329254004
1,1,2,2,24,,1,,23,,0.201978835,0.368,-0.002373499,-0.003215509,,,2.225183183,,,2,,0.18891388,0.414,0.018522239,0.016173861,,,2.225183183
1,1,2,2,25,,1,,24,,0.190292343,0.322,0.007690193,0.009106466,,,2.02400004,,,2,,0.178559916,0.414,0.034092733,0.031021245,,,2.02400004
1,1,2,2,26,,1,,25,,0.181590477,0.322,0.021544217,0.021244064,,,1.748000035,,,2,,0.173432888,0.368,0.019030088,0.016734724,,,1.748000035
1,1,2,2,27,,1,,26,,0.176909629,0.322,0.007469713,0.003559962,,,1.757657567,,,2,,0.176129513,0.368,0.011295029,0.011354336,,,1.757657567
1,1,2,2,28,,1,,27,,0.198011525,0.414,0.014860563,0.006303984,,,2.026089871,,,2,,0.196438418,0.368,0.024950723,0.022973034,,,2.026089871
1,1,2,2,29,,1,,28,,0.197115265,0.368,0.007254367,0.006070062,,,2.20991588,,,2,,0.183908746,0.414,0.023124013,0.02414443,,,2.20991588
1,1,2,2,30,,1,,29,,0.185983223,0.322,-0.012791054,-0.011566216,,,2.399066533,,,2,,0.181725545,0.414,0.010201896,0.01518833,,,2.399066533
1,1,2,2,31,,1,,30,,0.190545102,0.322,0.020800739,0.033935153,,,2.58256312,,,2,,0.169614154,0.368,0.010069007,0.009121288,,,2.58256312
1,1,2,2,32,,1,,31,,0.204296718,0.322,0.02225165,0.026690109,,,2.773765727,,,2,,0.178458407,0.368,0.014211766,0.015175652,,,2.773765727
1,1,2,2,33,,1,,32,,0.192818652,0.322,0.014945009,0.01180486,,,2.857929377,,,2,,0.170074811,0.322,0.02067881,0.018377807,,,2.857929377
1,1,2,2,34,,1,,33,,0.18337032,0.322,-0.014179475,-0.016341899,,,2.865323774,,,2,,0.174177343,0.414,0.006646316,0.002834939,,,2.865323774
1,1,2,2,35,,1,,34,,0.208397652,0.368,0.022204431,0.02619005,,,2.490805542,,,2,,0.183277419,0.368,0.020035505,0.014139345,,,2.490805542
1,1,2,2,36,,1,,35,,0.18316798,0.322,0.032200981,0.03540223,,,2.032346468,,,2,,0.170647808,0.322,0.023896875,0.02403211,,,2.032346468
1,1,2,2,37,,1,,36,,0.180146169,0.322,0.031646095,0.0300289,,,1.750419413,,,2,,0.167585289,0.368,0.007687629,0.004566075,,,1.750419413
1,1,2,2,38,,1,,37,,0.188404167,0.276,0.009340184,0.009341283,,,1.750419413,,,2,,0.182106752,0.414,0.02583011,0.022128233,,,1.750419413
1,1,2,2,39,,1,,38,,0.169275255,0.276,0.032647926,0.037133555,,,1.849177151,,,2,,0.182872098,0.368,-0.000601132,0.000366223,,,1.849177151
1,1,2,2,40,,1,,39,,0.183962789,0.322,0.042131105,0.038475809,,,2.208000044,,,2,,0.190363646,0.368,0.002473212,-0.008028506,,,2.208000044
1,1,2,2,41,,1,,40,,0.219132544,0.368,0.001440696,-0.011850537,,,2.48400005,,,2,,0.214105267,0.414,0.009202578,0.002381324,,,2.48400005
1,1,2,2,42,,1,,41,,0.199091249,0.368,0.015093641,0.014983544,,,2.668000053,,,2,,0.210021829,0.414,-0.004455818,-0.002655738,,,2.668000053
1,1,2,2,43,,1,,42,,0.181351692,0.322,0.00874778,0.008086174,,,2.760000055,,,2,,0.176774459,0.368,0.020756656,0.018388734,,,2.760000055
1,1,2,2,44,,1,,43,,0.189396077,0.322,0.030499247,0.0261677,,,2.852000057,,,2,,0.197706878,0.368,0.025690536,0.024910709,,,2.852000057
1,1,2,2,45,,1,,44,,0.182295364,0.322,0.018398539,0.018555149,,,2.761532963,,,2,,0.1924445,0.368,0.013496749,0.008712538,,,2.761532963
1,1,2,2,46,,1,,45,,0.229993688,0.368,0.026850695,0.015230514,,,2.761532963,,,2,,0.203963132,0.506,-0.005280614,-0.014042586,,,2.761532963
1,1,2,2,47,,1,,46,,0.201344108,0.322,0.024023285,0.026895016,,,2.399066533,,,2,,0.197531784,0.368,0.009305534,0.007699134,,,2.399066533
1,1,2,2,48,,1,,47,,0.192488994,0.322,0.006192778,-0.003111733,,,2.301839311,,,2,,0.193723727,0.414,0.009571569,-0.000553091,,,2.301839311
1,1,2,2,49,,1,,48,,0.186804347,0.322,0.029194723,0.030456971,,,2.225183183,,,2,,0.184703692,0.368,0.014002814,0.013315223,,,2.225183183
1,1,2,2,50,,1,,49,,0.188082522,0.322,0.034397674,0.026662206,,,2.399066533,,,2,,0.194301319,0.414,0.008539366,0.001775667,,,2.399066533
1,1,2,2,51,,1,,50,,0.201308979,0.276,0.035852103,0.031047841,,,2.435829271,,,2,,0.186504412,0.322,0.017413874,0.01379758,,,2.435829271
1,1,2,2,52,,1,,51,,0.197123552,0.322,0.019443681,0.018551312,,,2.407870477,,,2,,0.199646648,0.368,0.026902357,0.026962894,,,2.407870477
1,1,2,2,53,,1,,52,,0.210041441,0.322,0.04426993,0.048683219,,,2.499286348,,,2,,0.183107986,0.414,0.024187645,0.022539056,,,2.499286348
1,1,2,2,54,,1,,53,,0.219348638,0.322,0.026016977,0.024369353,,,2.784425311,,,2,,0.197577703,0.322,0.023862531,0.028313295,,,2.784425311
1,1,2,2,55,,1,,54,,0.203422727,0.276,0.020009547,0.017757472,,,2.966910911,,,2,,0.209981162,0.368,0.00528089,-0.000673914,,,2.966910911
1,1,2,2,56,,1,,55,,0.211917417,0.368,0.017238985,0.01876697,,,2.966910911,,,2,,0.209493353,0.414,0.002116098,-0.002474297,,,2.966910911
1,1,2,2,57,,1,,56,,0.191959773,0.276,0.026313225,0.042829131,,,2.766126589,,,2,,0.176209236,0.322,0.021739453,0.02355704,,,2.766126589
1,1,2,2,58,,1,,57,,0.207192111,0.322,0.011580676,0.009536095,,,2.58256312,,,2,,0.193816115,0.368,0.026592169,0.030247719,,,2.58256312
1,1,2,2,59,,1,,58,,0.206141075,0.368,0.009721385,0.007758621,,,2.20991588,,,2,,0.189275916,0.322,0.022104762,0.019269395,,,2.20991588
1,1,2,2,60,,1,,59,,0.228397028,0.414,0.034478712,0.038303183,,,2.032346468,,,2,,0.197595291,0.368,0.031699136,0.033442369,,,2.032346468
1,1,2,2,61,,1,,60,,0.21216237,0.368,0.026717181,0.03191862,,,2.026089871,,,2,,0.208384406,0.46,0.027043196,0.033381758,,,2.026089871
1,1,3,1,2,,1,,1,,0.186940653,0.276,0.002129627,-0.009761204,,,2.05718258,,,2,,0.177216998,0.322,0.01875523,0.013946289,,,2.05718258
1,1,3,1,3,,1,,2,,0.195257917,0.276,0.026165103,0.02273413,,,2.215653447,,,2,,0.189199329,0.276,0.011628958,0.011110747,,,2.215653447
1,1,3,1,4,,1,,3,,0.191015777,0.322,0.013931822,0.008165454,,,2.215653447,,,2,,0.18888626,0.368,0.009425373,0.009107797,,,2.215653447
1,1,3,1,5,,1,,4,,0.185845864,0.276,0.032665588,0.029023911,,,2.399066533,,,2,,0.18556736,0.276,0.019521292,0.013026746,,,2.399066533
1,1,3,1,6,,1,,5,,0.17557926,0.322,-0.00274169,-0.002236726,,,2.393768625,,,2,,0.188594895,0.414,-0.001810252,-0.012954205,,,2.393768625
1,1,3,1,7,,1,,6,,0.18653277,0.322,0.021251171,0.020779739,,,2.20991588,,,2,,0.176697895,0.368,0.003028747,-0.000939642,,,2.20991588
1,1,3,1,8,,1,,7,,0.180827846,0.322,0.019068561,0.015569155,,,2.20991588,,,2,,0.180648364,0.368,0.004535321,-0.000949508,,,2.20991588
1,1,3,1,9,,1,,8,,0.176558097,0.322,0.026286943,0.022261417,,,1.934189275,,,2,,0.189649625,0.368,0.005241304,0.000937545,,,1.934189275
1,1,3,1,10,,1,,9,,0.192474454,0.276,0.013864999,0.018701172,,,1.474872227,,,2,,0.193698653,0.322,0.007464875,0.006688233,,,1.474872227
1,1,3,1,11,,1,,10,,0.186491961,0.276,-0.006094727,-0.017948876,,,1.301076503,,,2,,0.176307498,0.276,0.030171243,0.022392105,,,1.301076503
1,1,3,1,12,,1,,11,,0.177120657,0.23,0.023614927,0.022684557,,,1.392212655,,,2,,0.167700125,0.23,0.045113394,0.044871158,,,1.392212655
1,1,3,1,13,,1,,12,,0.181042203,0.276,0.039734327,0.037813146,,,1.392212655,,,2,,0.170802598,0.276,0.019653902,0.020472391,,,1.392212655
1,1,3,1,14,,1,,13,,0.178957483,0.276,0.019570535,0.019288621,,,1.58816627,,,2,,0.167021981,0.322,0.008143446,0.00400356,,,1.58816627
1,1,3,1,15,,1,,14,,0.178942334,0.276,0.017633548,0.020971269,,,1.860584891,,,2,,0.171915601,0.322,0.010160812,0.010785316,,,1.860584891
1,1,3,1,16,,1,,15,,0.190331471,0.322,0.02069986,0.013495406,,,2.123984977,,,2,,0.175834996,0.368,0.020655304,0.019744574,,,2.123984977
1,1,3,1,17,,1,,16,,0.187645517,0.322,0.011433473,0.006281961,,,2.133924128,,,2,,0.180663189,0.368,-0.001832364,-0.00452474,,,2.133924128
1,1,3,1,18,,1,,17,,0.186863356,0.322,0.014007196,0.006651067,,,2.225183183,,,2,,0.196828926,0.368,-0.000179537,-0.00795577,,,2.225183183
1,1,3,1,19,,1,,18,,0.18739133,0.322,0.016166429,0.013756213,,,2.225183183,,,2,,0.177788102,0.368,-0.002279096,-0.00647747,,,2.225183183
1,1,3,1,20,,1,,19,,0.204075233,0.322,0.03148713,0.0180074,,,2.316500856,,,2,,0.193500508,0.414,-0.003659483,-0.007265927,,,2.316500856
1,1,3,1,21,,1,,20,,0.189216604,0.322,0.010188234,0.003879179,,,2.307348308,,,2,,0.180807491,0.368,0.007213972,-7.96E-05,,,2.307348308
1,1,3,1,22,,1,,21,,0.184867663,0.322,0.047365554,0.045618933,,,1.849177151,,,2,,0.181540012,0.322,0.021438786,0.017929484,,,1.849177151
1,1,3,1,23,,1,,22,,0.181671396,0.322,-0.004327891,-0.009943337,,,1.574786366,,,2,,0.168981827,0.368,0.012665025,0.011798078,,,1.574786366
1,1,3,1,24,,1,,23,,0.198432821,0.276,0.018809288,0.012205488,,,1.574786366,,,2,,0.173331114,0.322,0.007776246,0.00427395,,,1.574786366
1,1,3,1,25,,1,,24,,0.179661598,0.276,0.037770303,0.040181065,,,1.65855362,,,2,,0.171636521,0.276,0.027692043,0.021685129,,,1.65855362
1,1,3,1,26,,1,,25,,0.185734925,0.276,0.014723808,0.009593369,,,1.849177151,,,2,,0.179725918,0.276,0.014857462,0.013623125,,,1.849177151
1,1,3,1,27,,1,,26,,0.178735062,0.23,0.012212161,0.01027857,,,2.032346468,,,2,,0.177087851,0.276,0.011981879,0.004214891,,,2.032346468
1,1,3,1,28,,1,,27,,0.193497928,0.276,0.013001225,0.007544532,,,2.117999098,,,2,,0.166976618,0.276,0.019333517,0.01250658,,,2.117999098
1,1,3,1,29,,1,,28,,0.187719296,0.276,0.03031015,0.029761825,,,2.301839311,,,2,,0.17861649,0.322,0.003309634,-0.002440845,,,2.301839311
1,1,3,1,30,,1,,29,,0.208823019,0.276,0.027534261,0.011826175,,,2.300000046,,,2,,0.180649523,0.23,0.012430632,0.012170586,,,2.300000046
1,1,3,1,31,,1,,30,,0.172377875,0.23,0.020899933,0.026642421,,,2.393768625,,,2,,0.205698495,0.322,0.029176639,0.014340942,,,2.393768625
1,1,3,1,32,,1,,31,,0.215742795,0.276,0.02012112,0.010774869,,,2.20991588,,,2,,0.198358776,0.322,0.018104412,0.019728661,,,2.20991588
1,1,3,1,33,,1,,32,,0.219842109,0.23,0.026900948,0.037177821,,,2.117999098,,,2,,0.181211832,0.322,0.020286762,0.021332746,,,2.117999098
1,1,3,1,34,,1,,33,,0.202272091,0.23,0.020523958,0.018102881,,,1.748000035,,,2,,0.188879546,0.322,0.017845111,0.010032181,,,1.748000035
1,1,3,1,35,,1,,34,,0.195088639,0.23,0.047943335,0.049818334,,,1.748000035,,,2,,0.1760258,0.276,0.034867257,0.03442528,,,1.748000035
1,1,3,1,36,,1,,35,,0.204599559,0.276,0.020265212,0.017721088,,,1.564000031,,,2,,0.185663041,0.322,-0.00027988,-0.015016721,,,1.564000031
1,1,3,1,37,,1,,36,,0.180474625,0.322,0.014528534,0.0101535,,,1.748000035,,,2,,0.195285981,0.276,0.019010255,0.003335265,,,1.748000035
1,1,3,1,38,,1,,37,,0.205948505,0.276,0.017642972,0.041400357,,,1.842298601,,,2,,0.195829108,0.276,0.009249899,0.007746838,,,1.842298601
1,1,3,1,39,,1,,38,,0.197195198,0.322,0.012040471,0.00842556,,,1.842298601,,,2,,0.192748407,0.368,0.002188019,-0.001181857,,,1.842298601
1,1,3,1,40,,1,,39,,0.200747746,0.322,-0.008579638,-0.018091537,,,1.932000039,,,2,,0.184843742,0.322,0.006340085,0.0012596,,,1.932000039
1,1,3,1,41,,1,,40,,0.185166674,0.322,0.00789558,0.006356655,,,1.932000039,,,2,,0.180578975,0.322,-0.005712455,-0.009362134,,,1.932000039
1,1,3,1,42,,1,,41,,0.194072583,0.276,0.020430917,0.017566347,,,1.934189275,,,2,,0.178159512,0.276,0.023657065,0.015701575,,,1.934189275
1,1,3,1,43,,1,,42,,0.170689893,0.276,0.022026354,0.028088952,,,2.02400004,,,2,,0.170522169,0.322,0.033060884,0.031887405,,,2.02400004
1,1,3,1,44,,1,,43,,0.197731494,0.276,0.007920279,0.000902696,,,2.117999098,,,2,,0.1719151,0.368,-0.008831313,-0.010778765,,,2.117999098
1,1,3,1,45,,1,,44,,0.188176585,0.276,0.012379363,0.011518386,,,2.20991588,,,2,,0.175493585,0.322,0.019024503,0.021493676,,,2.20991588
1,1,3,1,46,,1,,45,,0.19445682,0.322,0.009762276,-0.003181574,,,2.20991588,,,2,,0.17873103,0.414,-0.006217071,-0.013508215,,,2.20991588
1,1,3,1,47,,1,,46,,0.195581317,0.322,0.015309294,0.016058872,,,1.849177151,,,2,,0.179666604,0.368,-0.000492305,-0.004141797,,,1.849177151
1,1,3,1,48,,1,,47,,0.219824963,0.368,0.005394552,-0.001610285,,,1.574786366,,,2,,0.191161529,0.368,0.005268159,-0.00033031,,,1.574786366
1,1,3,1,49,,1,,48,,0.199927547,0.276,0.015497922,0.009776147,,,1.392212655,,,2,,0.181188418,0.322,0.013024001,0.008389299,,,1.392212655
1,1,3,1,50,,1,,49,,0.193251951,0.276,0.015688252,0.01414212,,,1.58816627,,,2,,0.171363159,0.322,0.026377782,0.026744076,,,1.58816627
1,1,3,1,51,,1,,50,,0.188421152,0.276,0.019023572,0.007873799,,,1.757657567,,,2,,0.180022411,0.368,-0.009344409,-0.021053521,,,1.757657567
1,1,3,1,52,,1,,51,,0.205707407,0.322,0.016421345,0.012626457,,,2.123984977,,,2,,0.180738091,0.368,0.003316933,0.002167715,,,2.123984977
1,1,3,1,53,,1,,52,,0.226927943,0.368,0.027434214,0.023650968,,,2.117999098,,,2,,0.187498064,0.414,0.01289324,0.006229871,,,2.117999098
1,1,3,1,54,,1,,53,,0.238467121,0.368,-0.007092053,-0.019931901,,,2.116000042,,,2,,0.211935468,0.414,0.003197476,-0.002680778,,,2.116000042
1,1,3,1,55,,1,,54,,0.20935757,0.23,0.019430034,0.013095049,,,2.02400004,,,2,,0.175725045,0.414,0.00445403,-0.002880984,,,2.02400004
1,1,3,1,56,,1,,55,,0.212627447,0.276,0.025985614,0.026639873,,,2.116000042,,,2,,0.184232475,0.368,0.013357395,0.01607553,,,2.116000042
1,1,3,1,57,,1,,56,,0.191501842,0.23,0.014497141,0.017474105,,,2.116000042,,,2,,0.183686832,0.322,0.01720027,0.016455792,,,2.116000042
1,1,3,1,58,,1,,57,,0.195233004,0.276,0.011166517,0.012906807,,,2.116000042,,,2,,0.182718619,0.322,0.020693499,0.019320951,,,2.116000042
1,1,3,1,59,,1,,58,,0.197193469,0.23,0.04113242,0.022770179,,,2.208000044,,,2,,0.180944761,0.276,0.018704703,0.015059818,,,2.208000044
1,1,3,1,60,,1,,59,,0.189131406,0.322,0.027808432,0.022718944,,,2.02400004,,,2,,0.19828558,0.276,0.009115975,0.006571644,,,2.02400004
1,1,3,1,61,,1,,60,,0.204823907,0.276,0.015071754,-0.012473705,,,2.026089871,,,2,,0.182349404,0.322,0.004587148,-0.004957729,,,2.026089871
1,1,3,2,2,,1,,1,,0.198993531,0.23,0.006782688,0.003355264,,,2.05718258,,,2,,0.183747364,0.276,0.027127243,0.025046296,,,2.05718258
1,1,3,2,3,,1,,2,,0.213588912,0.368,0.036814049,0.02348579,,,2.215653447,,,2,,0.189325512,0.276,0.029253806,0.023565987,,,2.215653447
1,1,3,2,4,,1,,3,,0.189979064,0.276,0.016869587,0.013712265,,,2.215653447,,,2,,0.18984857,0.414,-0.007771574,-0.019906144,,,2.215653447
1,1,3,2,5,,1,,4,,0.21380475,0.276,0.023436535,0.008450562,,,2.399066533,,,2,,0.217166501,0.322,0.008707616,-0.006397629,,,2.399066533
1,1,3,2,6,,1,,5,,0.234089473,0.276,0.00314161,0.01421856,,,2.393768625,,,2,,0.225803792,0.368,0.027725061,0.034328439,,,2.393768625
1,1,3,2,7,,1,,6,,0.215502004,0.276,0.022315661,0.007315634,,,2.20991588,,,2,,0.198080985,0.414,-0.024344811,-0.03780036,,,2.20991588
1,1,3,2,8,,1,,7,,0.211885912,0.322,0.038236859,0.040647109,,,2.20991588,,,2,,0.195023052,0.368,0.013411213,0.010039795,,,2.20991588
1,1,3,2,9,,1,,8,,0.201947107,0.322,0.020186195,0.019060714,,,1.934189275,,,2,,0.218483262,0.368,0.021816074,0.017143294,,,1.934189275
1,1,3,2,10,,1,,9,,0.230001404,0.322,0.036499055,0.017955732,,,1.474872227,,,2,,0.205323028,0.276,0.018506475,0.007762081,,,1.474872227
1,1,3,2,11,,1,,10,,0.207440592,0.276,0.013472414,0.013933185,,,1.301076503,,,2,,0.19957382,0.23,0.016808786,0.009443472,,,1.301076503
1,1,3,2,12,,1,,11,,0.203658938,0.276,-0.00968165,-0.018955468,,,1.392212655,,,2,,0.207540335,0.368,0.01901555,0.007635306,,,1.392212655
1,1,3,2,13,,1,,12,,0.177701596,0.23,0.023286622,0.02164244,,,1.392212655,,,2,,0.157914145,0.23,0.036301925,0.037871207,,,1.392212655
1,1,3,2,14,,1,,13,,0.190342519,0.276,0.017111087,0.015032927,,,1.58816627,,,2,,0.184978387,0.322,0.004948673,0.006893384,,,1.58816627
1,1,3,2,15,,1,,14,,0.202721944,0.322,-0.00197459,-0.001485612,,,1.860584891,,,2,,0.199152035,0.368,0.014441124,0.014057724,,,1.860584891
1,1,3,2,16,,1,,15,,0.205698533,0.276,0.025849907,0.022698906,,,2.123984977,,,2,,0.201696895,0.368,0.012779691,0.005991008,,,2.123984977
1,1,3,2,17,,1,,16,,0.205038255,0.276,0.029577728,0.041581671,,,2.133924128,,,2,,0.184632755,0.276,0.019515651,0.024934238,,,2.133924128
1,1,3,2,18,,1,,17,,0.176112315,0.276,0.009758527,0.00435175,,,2.225183183,,,2,,0.167192665,0.276,0.011596647,0.007772119,,,2.225183183
1,1,3,2,19,,1,,18,,0.195466511,0.276,1.12E-05,-0.00433575,,,2.225183183,,,2,,0.181075861,0.322,0.019659128,0.017748918,,,2.225183183
1,1,3,2,20,,1,,19,,0.218708722,0.368,0.008262683,-0.000266676,,,2.316500856,,,2,,0.187102209,0.322,0.006071648,0.000954202,,,2.316500856
1,1,3,2,21,,1,,20,,0.208480678,0.322,0.009347861,0.001487204,,,2.307348308,,,2,,0.186230422,0.322,0.009733197,0.000306664,,,2.307348308
1,1,3,2,22,,1,,21,,0.202055072,0.276,0.016446919,0.010995643,,,1.849177151,,,2,,0.196728215,0.276,0.029744467,0.022753469,,,1.849177151
1,1,3,2,23,,1,,22,,0.198016548,0.276,0.007123897,0.009778007,,,1.574786366,,,2,,0.193571724,0.322,0.029979656,0.028833708,,,1.574786366
1,1,3,2,24,,1,,23,,0.199802488,0.276,0.018959968,0.014642927,,,1.574786366,,,2,,0.178846577,0.276,0.010248258,0.010832268,,,1.574786366
1,1,3,2,25,,1,,24,,0.230578048,0.276,0.004596979,0.009487479,,,1.65855362,,,2,,0.20616513,0.276,0.01460984,0.014826756,,,1.65855362
1,1,3,2,26,,1,,25,,0.189672288,0.23,0.02734834,0.015520136,,,1.849177151,,,2,,0.20625546,0.276,0.033915063,0.000592777,,,1.849177151
1,1,3,2,27,,1,,26,,0.176802134,0.184,-0.019287873,0.018246917,,,2.032346468,,,2,,0.189915491,0.23,0.036208357,0.029973452,,,2.032346468
1,1,3,2,28,,1,,27,,0.249074434,0.368,0.033593062,0.007613883,,,2.117999098,,,2,,0.219160516,0.322,0.022427424,-0.010369805,,,2.117999098
1,1,3,2,29,,1,,28,,0.235627402,0.414,0.022826757,0.023618268,,,2.301839311,,,2,,0.273953283,0.414,0.016670146,0.001623448,,,2.301839311
1,1,3,2,30,,1,,29,,0.264780951,0.322,0.018220533,0.075918456,,,2.300000046,,,2,,0.187115763,0.368,-9.77E-05,0.008910608,,,2.300000046
1,1,3,2,31,,1,,30,,0.218286349,0.322,0.026973655,0.020756329,,,2.393768625,,,2,,0.203114099,0.322,0.015930312,0.017177469,,,2.393768625
1,1,3,2,32,,1,,31,,0.232645571,0.368,0.03000705,0.013906056,,,2.20991588,,,2,,0.202647414,0.414,0.021828766,0.01327379,,,2.20991588
1,1,3,2,33,,1,,32,,0.228528338,0.322,0.031496986,0.027457333,,,2.117999098,,,2,,0.194598379,0.368,0.00363486,0.002959551,,,2.117999098
1,1,3,2,34,,1,,33,,0.19679051,0.322,0.015354133,0.022978496,,,1.748000035,,,2,,0.174502404,0.322,0.017084023,0.022236675,,,1.748000035
1,1,3,2,35,,1,,34,,0.200056195,0.322,0.004768694,0.006516413,,,1.748000035,,,2,,0.211512039,0.414,0.031688543,0.023409831,,,1.748000035
1,1,3,2,36,,1,,35,,0.18412592,0.23,0.003268385,0.005828032,,,1.564000031,,,2,,0.176126991,0.322,0.019054477,0.019437291,,,1.564000031
1,1,3,2,37,,1,,36,,0.183838863,0.322,0.02865733,0.029665979,,,1.748000035,,,2,,0.184059532,0.322,0.013163124,0.014289182,,,1.748000035
1,1,3,2,38,,1,,37,,0.185633676,0.276,0.002018703,0.003838675,,,1.842298601,,,2,,0.182576223,0.368,0.01687766,0.017647634,,,1.842298601
