condition: 2 = TSA,Cell index,KT pair No.,KT no.,Img no.,,Channel 1,,Frame,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,KK dist,,,Channel 2,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,
2,9,1,2,30,,1,,29,,0.210982375,0.368,0.032002687,0.028310051,,,2.101953419,,,2,,0.213020815,0.322,0.011680036,0.005705821,,,2.101953419
2,9,1,2,31,,1,,30,,0.222169323,0.414,0.01404318,0.01142934,,,2.099939089,,,2,,0.214981109,0.322,0.022470362,0.032840372,,,2.099939089
2,9,1,2,32,,1,,31,,0.214564988,0.414,0.010285631,0.005309269,,,2.017717563,,,2,,0.21589253,0.322,0.041636451,0.046899314,,,2.017717563
2,9,1,2,33,,1,,32,,0.223069706,0.368,0.014996122,0.019785613,,,2.05718258,,,2,,0.23872647,0.368,0.010687519,0.015286732,,,2.05718258
2,9,1,2,34,,1,,33,,0.221241852,0.368,0.031444521,0.023854059,,,2.181001648,,,2,,0.233873831,0.322,0.016829237,0.011674632,,,2.181001648
2,9,1,2,35,,1,,34,,0.221036236,0.322,0.011567567,0.020432656,,,2.350955597,,,2,,0.218813793,0.322,0.014640131,0.011029305,,,2.350955597
2,9,1,2,36,,1,,35,,0.203462799,0.368,0.029977823,0.035597871,,,2.350955597,,,2,,0.222120411,0.276,0.016215628,0.014854118,,,2.350955597
2,9,1,2,37,,1,,36,,0.20238149,0.322,0.015094547,0.010047944,,,2.321975068,,,2,,0.231090941,0.322,0.023608269,0.008655425,,,2.321975068
2,9,1,2,38,,1,,37,,0.216208802,0.322,0.029579451,0.029672423,,,2.477175861,,,2,,0.235959543,0.322,0.027257299,0.020722239,,,2.477175861
2,9,1,2,39,,1,,38,,0.220957236,0.46,0.035444325,0.032053314,,,2.526233611,,,2,,0.219788769,0.276,0.004183744,0.001984836,,,2.526233611
2,9,1,2,40,,1,,39,,0.223249452,0.414,0.033431626,0.036019804,,,2.321975068,,,2,,0.206572728,0.276,0.01914477,0.029967832,,,2.321975068
2,9,1,2,41,,1,,40,,0.216536209,0.368,0.011447443,0.024798305,,,2.350955597,,,2,,0.194568102,0.23,0.004035046,0.017112233,,,2.350955597
2,9,1,2,42,,1,,41,,0.198957715,0.23,0.012442719,0.025123427,,,2.350955597,,,2,,0.198096571,0.276,0.0135478,0.017913476,,,2.350955597
2,9,1,2,43,,1,,42,,0.183793808,0.368,0.048065369,0.029930936,,,2.477175861,,,2,,0.193086319,0.23,0.022356147,0.028846079,,,2.477175861
2,9,1,2,44,,1,,43,,0.182812633,0.46,0.031726993,0.003199395,,,2.449689009,,,2,,0.205034123,0.23,0.026046204,0.023306987,,,2.449689009
2,9,1,2,45,,1,,44,,0.199907946,0.414,0.026090939,-0.007026826,,,2.577642385,,,2,,0.192469166,0.276,0.084922173,0.012897309,,,2.577642385
2,9,1,2,46,,1,,45,,0.193374234,0.368,0.040421455,0.00169627,,,2.321975068,,,2,,0.195716513,0.276,0.09979605,0.037953872,,,2.321975068
2,9,1,2,47,,1,,46,,0.170707046,0.414,0.05488107,0.010941631,,,2.350955597,,,2,,0.198803394,0.322,0.064140875,0.004086587,,,2.350955597
2,9,1,2,48,,1,,47,,0.17395608,0.23,0.060824159,0.009982796,,,2.374241821,,,2,,0.207441618,0.23,0.017501417,0.018982801,,,2.374241821
2,9,1,2,49,,1,,48,,0.172800451,0.276,0.079013295,0.021501267,,,2.246006278,,,2,,0.204751288,0.23,0.039525639,0.025061676,,,2.246006278
2,9,1,2,50,,1,,49,,0.215328844,0.322,0.008478876,0.008698737,,,2.428869745,,,2,,0.211099815,0.276,0.021749525,0.008851464,,,2.428869745
2,9,1,2,51,,1,,50,,0.209590206,0.368,0.013437785,0.00777281,,,2.557864786,,,2,,0.217717105,0.368,0.013969564,0.014577896,,,2.557864786
2,9,1,2,52,,1,,51,,0.228708359,0.368,0.016284414,0.024039122,,,2.428869745,,,2,,0.215592056,0.276,0.033390795,0.035807321,,,2.428869745
2,9,1,2,53,,1,,52,,0.215805282,0.414,0.026645155,0.029527312,,,2.48570317,,,2,,0.214320717,0.322,0.018165795,0.018252665,,,2.48570317
2,9,1,2,54,,1,,53,,0.210651937,0.414,0.0159595,0.019777251,,,2.407870477,,,2,,0.218514104,0.322,0.026731463,0.029274544,,,2.407870477
2,9,1,2,55,,1,,54,,0.201809412,0.46,0.052410817,0.052067145,,,2.407870477,,,2,,0.199102502,0.276,0.030649942,0.039619043,,,2.407870477
2,9,1,2,56,,1,,55,,0.220403988,0.414,0.04664884,0.054698517,,,2.475466874,,,2,,0.208201898,0.322,0.032889985,0.033684676,,,2.475466874
2,9,1,2,57,,1,,56,,0.200325081,0.414,0.019606648,0.015459284,,,2.472045356,,,2,,0.212244595,0.276,0.018907768,0.022669781,,,2.472045356
2,9,1,2,58,,1,,57,,0.226485909,0.414,0.0172906,0.013076795,,,2.674337355,,,2,,0.214845833,0.322,0.042829282,0.042514728,,,2.674337355
2,9,1,2,59,,1,,58,,0.206062783,0.414,0.002398139,0.007269527,,,2.735356704,,,2,,0.19623386,0.276,0.017703178,0.014922853,,,2.735356704
2,9,1,2,60,,1,,59,,0.208955684,0.414,0.034435956,0.029036321,,,2.605403668,,,2,,0.201355255,0.322,0.017583401,0.013818829,,,2.605403668
2,9,1,2,61,,1,,60,,0.203371281,0.368,0.044222633,0.05198717,,,2.735356704,,,2,,0.199792043,0.276,0.013537889,0.021270161,,,2.735356704
2,9,2,1,2,,1,,1,,0.29670583,0.506,0.020458589,0.034947654,,,4.516441167,,,2,,0.272042595,0.368,0.034384912,0.020322106,,,4.516441167
2,9,2,1,3,,1,,2,,0.280380246,0.506,0.014952301,-0.004282721,,,4.149189883,,,2,,0.359159703,0.46,0.004104458,-0.059169198,,,4.149189883
2,9,2,1,4,,1,,3,,0.287024393,0.46,-0.003217252,0.011932056,,,3.776485214,,,2,,0.287473778,0.414,-0.005369244,-0.021565703,,,3.776485214
2,9,2,1,5,,1,,4,,0.294087556,0.46,0.000875968,-0.024548439,,,3.789908782,,,2,,0.28481063,0.368,0.003442622,-0.002146533,,,3.789908782
2,9,2,1,6,,1,,5,,0.323226175,0.552,0.012987668,-0.028819262,,,3.782084157,,,2,,0.331655169,0.46,0.026286605,0.007115685,,,3.782084157
2,9,2,1,7,,1,,6,,0.245857019,0.368,0.008695378,-0.009473406,,,3.617367071,,,2,,0.235292082,0.322,0.005258734,-0.022921473,,,3.617367071
2,9,2,1,8,,1,,7,,0.257673325,0.552,0.032981983,0.009860393,,,3.539310738,,,2,,0.242880183,0.368,0.025096013,-0.009380291,,,3.539310738
2,9,2,1,9,,1,,8,,0.280514728,0.506,0.031648235,-0.001330473,,,3.592714923,,,2,,0.341159263,0.414,0.022583128,0.099593651,,,3.592714923
2,9,2,1,10,,1,,9,,0.255779612,0.506,-0.01706124,-0.05519656,,,3.482658824,,,2,,0.293715059,0.46,-0.008702266,-0.076076319,,,3.482658824
2,9,2,1,11,,1,,10,,0.241139841,0.506,-0.016077826,-0.051332447,,,3.482658824,,,2,,0.233070936,0.368,0.01078974,-0.024501944,,,3.482658824
2,9,2,1,12,,1,,11,,0.289950692,0.552,0.011578632,-0.032849709,,,3.630213289,,,2,,0.284393452,0.46,0.021295272,-0.089859091,,,3.630213289
2,9,2,1,13,,1,,12,,0.271343079,0.552,0.023540051,-0.035802633,,,3.617367071,,,2,,0.306385056,0.46,0.017596756,-0.033382577,,,3.617367071
2,9,2,1,14,,1,,13,,0.30097291,0.506,0.013778653,-0.021471286,,,3.799945339,,,2,,0.319062927,0.414,0.023005406,-0.030041636,,,3.799945339
2,9,2,1,15,,1,,14,,0.308094277,0.506,-0.004463794,-0.038802152,,,3.708638638,,,2,,0.310804564,0.46,-0.015136625,-0.060431248,,,3.708638638
2,9,2,1,16,,1,,15,,0.300660688,0.552,-0.017864672,-0.07667908,,,3.799945339,,,2,,0.397283505,0.506,0.027973658,0.057389527,,,3.799945339
2,9,2,1,17,,1,,16,,0.29167233,0.506,-0.008034978,-0.05923471,,,3.526133364,,,2,,0.31774938,0.46,-0.007832569,-0.050792279,,,3.526133364
2,9,2,1,18,,1,,17,,0.270838128,0.414,0.018201251,-0.006534709,,,3.283768632,,,2,,0.267096238,0.368,0.017867182,-0.013926714,,,3.283768632
2,9,2,1,19,,1,,18,,0.239037982,0.368,0.025752942,0.015373118,,,3.235733057,,,2,,0.22693715,0.322,0.024783742,0.008017628,,,3.235733057
2,9,2,1,20,,1,,19,,0.271413077,0.46,0.028491624,0.017189197,,,3.260488372,,,2,,0.231926857,0.322,0.014028904,-0.006328086,,,3.260488372
2,9,2,1,21,,1,,20,,0.267200686,0.46,0.020321922,0.010250331,,,3.303043511,,,2,,0.260304098,0.414,0.02559511,0.031381719,,,3.303043511
2,9,2,1,22,,1,,21,,0.255378691,0.414,0.020847621,0.01549042,,,3.146884236,,,2,,0.218174375,0.368,0.05003794,0.076911323,,,3.146884236
2,9,2,1,23,,1,,22,,0.264959884,0.506,0.02415283,-0.004339016,,,3.348850616,,,2,,0.263041141,0.414,0.009837769,-0.01064902,,,3.348850616
2,9,2,1,24,,1,,23,,0.296331363,0.46,0.011266714,-0.028986646,,,3.32475329,,,2,,0.271386864,0.414,0.036774124,0.07900084,,,3.32475329
2,9,2,1,25,,1,,24,,0.276499173,0.414,0.035061865,0.020768008,,,3.172332959,,,2,,0.249715362,0.368,0.005879335,0.030600385,,,3.172332959
2,9,2,1,26,,1,,25,,0.243687073,0.414,0.024597475,0.023932367,,,3.113082136,,,2,,0.223897434,0.368,0.016737824,0.033008693,,,3.113082136
2,9,2,1,27,,1,,26,,0.243408495,0.46,0.01175129,0.006499913,,,3.092623544,,,2,,0.228321784,0.322,-0.006968753,-0.008176636,,,3.092623544
2,9,2,1,28,,1,,27,,0.218022795,0.414,0.001124246,0.016031734,,,3.092623544,,,2,,0.199915075,0.276,-0.017727432,0.01644008,,,3.092623544
2,9,2,1,29,,1,,28,,0.217902116,0.414,0.016117605,0.013584578,,,3.129352711,,,2,,0.22539709,0.276,0.018964434,0.018467372,,,3.129352711
2,9,2,1,30,,1,,29,,0.219818518,0.46,0.009120997,0.01970435,,,3.128000063,,,2,,0.202857997,0.322,-0.002111777,0.046218508,,,3.128000063
2,9,2,1,31,,1,,30,,0.192295522,0.368,-0.004739784,0.015144369,,,2.922358011,,,2,,0.187034842,0.276,-0.018446675,-0.000116936,,,2.922358011
2,9,2,1,32,,1,,31,,0.197246878,0.368,0.005475995,0.02071682,,,2.761532963,,,2,,0.203846713,0.276,-0.000758967,0.005724467,,,2.761532963
2,9,2,1,33,,1,,32,,0.207761367,0.414,0.033448202,0.037357513,,,2.880055613,,,2,,0.193910345,0.276,0.001334652,0.020114455,,,2.880055613
2,9,2,1,34,,1,,33,,0.193930172,0.414,-0.015458285,-0.000560977,,,3.21868551,,,2,,0.208966926,0.276,0.026634017,0.026677082,,,3.21868551
2,9,2,1,35,,1,,34,,0.199365754,0.414,-0.021234238,-0.002776421,,,3.539310738,,,2,,0.206105612,0.322,0.025950668,0.028766095,,,3.539310738
2,9,2,1,36,,1,,35,,0.19186161,0.414,-0.024827007,-0.008001498,,,3.503255699,,,2,,0.196091754,0.276,0.024063659,0.028767855,,,3.503255699
2,9,2,1,37,,1,,36,,0.2098991,0.414,0.012345919,0.043610882,,,3.423834177,,,2,,0.196202527,0.322,-0.000354894,0.033140401,,,3.423834177
2,9,2,1,38,,1,,37,,0.199369957,0.414,0.001595077,0.018241898,,,3.266971752,,,2,,0.174327599,0.276,0.024122311,0.052710054,,,3.266971752
2,9,2,1,39,,1,,38,,0.196085528,0.368,0.03023389,0.040488645,,,3.345057316,,,2,,0.177736418,0.276,-0.028650618,0.006696413,,,3.345057316
2,9,2,1,40,,1,,39,,0.217798801,0.414,-0.027187268,-0.004803055,,,3.423834177,,,2,,0.211131701,0.276,0.030088511,0.030734765,,,3.423834177
2,9,2,1,41,,1,,40,,0.22197147,0.414,-0.011988839,-0.013800391,,,3.423834177,,,2,,0.208653808,0.322,-0.009549425,-0.001773625,,,3.423834177
2,9,2,1,42,,1,,41,,0.205979994,0.368,-0.005572788,0.005987692,,,3.394039549,,,2,,0.206753848,0.276,0.003998142,0.006627159,,,3.394039549
2,9,2,1,43,,1,,42,,0.193713814,0.414,-0.018851654,0.002727968,,,3.572633834,,,2,,0.181610363,0.23,0.006554915,0.024344703,,,3.572633834
2,9,2,1,44,,1,,43,,0.207865591,0.23,0.039873973,0.036320691,,,3.497210387,,,2,,0.191746688,0.23,0.047764843,0.04585207,,,3.497210387
2,9,2,1,45,,1,,44,,0.194805977,0.276,0.039192603,0.034632568,,,3.572633834,,,2,,0.19166313,0.23,0.031745957,0.030090885,,,3.572633834
2,9,2,1,46,,1,,45,,0.195220872,0.322,0.005317702,0.002497255,,,3.648817964,,,2,,0.181047828,0.23,0.010397245,0.007771646,,,3.648817964
2,9,2,1,47,,1,,46,,0.201252843,0.322,0.007222718,0.000757132,,,3.477794773,,,2,,0.19063299,0.23,0.026306951,0.013101209,,,3.477794773
2,9,2,1,48,,1,,47,,0.20132922,0.322,0.039532473,0.033763307,,,3.463161631,,,2,,0.181039114,0.276,0.015268947,0.006539107,,,3.463161631
2,9,2,1,49,,1,,48,,0.216699229,0.276,0.032787478,0.026734414,,,3.453371755,,,2,,0.186952877,0.23,0.024435225,0.015849404,,,3.453371755
2,9,2,1,50,,1,,49,,0.195290145,0.276,-0.0048503,0.028819476,,,3.193606176,,,2,,0.146591384,0.138,0.03498943,0.008516056,,,3.193606176
2,9,2,1,51,,1,,50,,0.198544511,0.276,-0.012218728,-0.011492146,,,3.204189821,,,2,,0.141640323,0.138,-0.005792554,0.004267024,,,3.204189821
2,9,2,1,52,,1,,51,,0.198217805,0.23,-0.037483183,-0.004454424,,,3.193606176,,,2,,0.215164659,0.23,0.00520594,-0.005207423,,,3.193606176
2,9,2,1,53,,1,,52,,0.197431467,0.322,0.011448102,0.013944046,,,3.188301179,,,2,,0.161921809,0.184,-0.012463774,0.004588396,,,3.188301179
2,9,2,1,54,,1,,53,,0.209681528,0.322,0.037399591,0.033648068,,,2.99530305,,,2,,0.209387473,0.276,0.018848246,0.027366992,,,2.99530305
2,9,2,1,55,,1,,54,,0.190483418,0.322,0.009233767,0.015416849,,,2.928144864,,,2,,0.200274234,0.23,0.012152773,0.013797761,,,2.928144864
2,9,2,1,56,,1,,55,,0.212502579,0.322,0.012132897,0.024958204,,,2.668000053,,,2,,0.181822866,0.23,-0.018316969,0.021595356,,,2.668000053
2,9,2,1,57,,1,,56,,0.229058779,0.368,0.018607609,0.016057083,,,2.615131407,,,2,,0.195132557,0.23,0.008182273,0.008165718,,,2.615131407
2,9,2,1,58,,1,,57,,0.229110154,0.368,0.037633894,0.043493334,,,2.544594321,,,2,,0.191048106,0.184,0.022331178,0.026077046,,,2.544594321
2,9,2,1,59,,1,,58,,0.210338979,0.322,0.022005166,0.024542653,,,2.744623891,,,2,,0.104637036,0.184,0.062171082,0.018251812,,,2.744623891
2,9,2,1,60,,1,,59,,0.214218713,0.368,-0.009307419,0.010662251,,,3.017824442,,,2,,0.182205517,0.184,0.010649568,0.01287676,,,3.017824442
2,9,2,2,2,,1,,1,,0.203881845,0.46,0.053464984,0.058503006,,,4.516441167,,,2,,0.211254352,0.322,0.030400026,0.032121151,,,4.516441167
2,9,2,2,3,,1,,2,,0.240725732,0.46,0.009419733,0.018084693,,,4.149189883,,,2,,0.203175173,0.322,0.000913958,0.006595892,,,4.149189883
2,9,2,2,4,,1,,3,,0.225602854,0.414,0.018228849,0.009382149,,,3.776485214,,,2,,0.203085658,0.368,-0.004194416,-0.016008067,,,3.776485214
2,9,2,2,5,,1,,4,,0.231860322,0.414,0.024926432,0.022697344,,,3.789908782,,,2,,0.205272185,0.322,0.025020848,0.027712457,,,3.789908782
2,9,2,2,6,,1,,5,,0.214681685,0.414,-0.003665207,-0.004600049,,,3.782084157,,,2,,0.195931331,0.276,0.034931727,0.029833525,,,3.782084157
2,9,2,2,7,,1,,6,,0.217549757,0.414,0.002054704,0.002899815,,,3.617367071,,,2,,0.231530816,0.368,0.008342614,-0.00489424,,,3.617367071
2,9,2,2,8,,1,,7,,0.221401513,0.414,0.015811877,0.012184172,,,3.539310738,,,2,,0.19174087,0.322,0.02379894,0.021593596,,,3.539310738
2,9,2,2,9,,1,,8,,0.209393052,0.414,0.01562781,0.015402894,,,3.592714923,,,2,,0.20823907,0.322,0.016267362,0.007606725,,,3.592714923
2,9,2,2,10,,1,,9,,0.204323242,0.414,0.024623777,0.018447282,,,3.482658824,,,2,,0.186827121,0.322,0.027966177,0.023071277,,,3.482658824
2,9,2,2,11,,1,,10,,0.204224808,0.46,0.008475067,0.011580019,,,3.482658824,,,2,,0.188964897,0.322,0.014187855,0.011860599,,,3.482658824
2,9,2,2,12,,1,,11,,0.194152002,0.414,-0.004047528,-0.003915227,,,3.630213289,,,2,,0.202665952,0.322,0.008306089,-0.002105089,,,3.630213289
2,9,2,2,13,,1,,12,,0.225301081,0.46,0.007335556,0.000613846,,,3.617367071,,,2,,0.207037884,0.322,0.006332294,-0.001819059,,,3.617367071
2,9,2,2,14,,1,,13,,0.210092643,0.414,0.015744382,0.013337699,,,3.799945339,,,2,,0.212217169,0.276,0.017840581,0.011696849,,,3.799945339
2,9,2,2,15,,1,,14,,0.203020145,0.414,0.011145144,0.008503096,,,3.708638638,,,2,,0.193015419,0.368,-0.0096563,-0.0169857,,,3.708638638
2,9,2,2,16,,1,,15,,0.209468272,0.414,-0.000423695,-0.003023876,,,3.799945339,,,2,,0.201709694,0.322,0.004429687,-0.00236965,,,3.799945339
2,9,2,2,17,,1,,16,,0.207884464,0.46,0.024098791,0.017706379,,,3.526133364,,,2,,0.200386816,0.276,0.017081527,0.00523621,,,3.526133364
2,9,2,2,18,,1,,17,,0.210153801,0.414,-0.00187132,-0.012123977,,,3.283768632,,,2,,0.214039198,0.414,0.000573714,-0.002637718,,,3.283768632
2,9,2,2,19,,1,,18,,0.207434389,0.414,0.008964145,0.011859017,,,3.235733057,,,2,,0.213532318,0.368,0.012058867,0.002577067,,,3.235733057
2,9,2,2,20,,1,,19,,0.251695325,0.506,0.036953795,0.02141967,,,3.260488372,,,2,,0.233326942,0.414,0.005677575,0.004367134,,,3.260488372
2,9,2,2,21,,1,,20,,0.233522193,0.506,0.026599623,0.023555825,,,3.303043511,,,2,,0.246897015,0.368,0.021608648,0.006222342,,,3.303043511
2,9,2,2,22,,1,,21,,0.229824394,0.46,0.034049727,0.042661686,,,3.146884236,,,2,,0.202946325,0.368,0.006577827,0.002928704,,,3.146884236
2,9,2,2,23,,1,,22,,0.22514256,0.506,0.028507932,0.034279075,,,3.348850616,,,2,,0.21947078,0.368,0.012387704,0.007637505,,,3.348850616
2,9,2,2,24,,1,,23,,0.222174913,0.414,0.036351461,0.031995596,,,3.32475329,,,2,,0.208243693,0.276,0.021841601,0.021810153,,,3.32475329
2,9,2,2,25,,1,,24,,0.215559221,0.368,0.019606898,0.01889766,,,3.172332959,,,2,,0.20618243,0.368,0.018345619,0.019087854,,,3.172332959
2,9,2,2,26,,1,,25,,0.207217258,0.414,0.025446794,0.033685907,,,3.113082136,,,2,,0.223054285,0.322,0.010423677,-0.001981578,,,3.113082136
2,9,2,2,27,,1,,26,,0.242823805,0.46,0.013869411,0.006966892,,,3.092623544,,,2,,0.237026923,0.414,-0.006843042,-0.008069654,,,3.092623544
2,9,2,2,28,,1,,27,,0.225182159,0.322,0.033263902,0.031460917,,,3.092623544,,,2,,0.239867098,0.322,0.033093416,0.019697623,,,3.092623544
2,9,2,2,29,,1,,28,,0.205870083,0.276,0.03543926,0.000453311,,,3.129352711,,,2,,0.204875311,0.368,0.038196056,0.001042139,,,3.129352711
2,9,2,2,30,,1,,29,,0.212424129,0.368,0.015574595,-0.027744815,,,3.128000063,,,2,,0.187585466,0.23,0.055910776,0.009572482,,,3.128000063
2,9,2,2,31,,1,,30,,0.207128951,0.322,-0.003662854,-0.006042117,,,2.922358011,,,2,,0.206583633,0.276,0.018373469,0.002571333,,,2.922358011
2,9,2,2,32,,1,,31,,0.220819528,0.368,0.026092531,0.028233691,,,2.761532963,,,2,,0.214053847,0.322,0.023798913,0.031776318,,,2.761532963
2,9,2,2,33,,1,,32,,0.214687272,0.414,0.013604236,0.013964941,,,2.880055613,,,2,,0.217613982,0.368,0.01559969,0.024563531,,,2.880055613
2,9,2,2,34,,1,,33,,0.221741445,0.276,0.027366984,0.026010419,,,3.21868551,,,2,,0.229421076,0.276,0.044016629,0.03664498,,,3.21868551
2,9,2,2,35,,1,,34,,0.201485494,0.368,0.016024831,0.011321812,,,3.539310738,,,2,,0.201519437,0.322,0.025385625,0.026154335,,,3.539310738
2,9,2,2,36,,1,,35,,0.208852006,0.368,0.02737815,0.035784484,,,3.503255699,,,2,,0.208078551,0.322,0.015698211,0.001872169,,,3.503255699
2,9,2,2,37,,1,,36,,0.199855135,0.368,0.015022419,0.00768245,,,3.423834177,,,2,,0.192146204,0.322,0.018545442,0.01261881,,,3.423834177
2,9,2,2,38,,1,,37,,0.201551213,0.322,0.013603437,0.015444534,,,3.266971752,,,2,,0.205770904,0.322,0.024964924,0.018630626,,,3.266971752
2,9,2,2,39,,1,,38,,0.214183349,0.368,0.033587836,0.033958355,,,3.345057316,,,2,,0.208016758,0.322,0.019044137,0.01402193,,,3.345057316
2,9,2,2,40,,1,,39,,0.224252186,0.414,0.021569866,0.021779737,,,3.423834177,,,2,,0.221899988,0.276,0.008533716,0.008856909,,,3.423834177
2,9,2,2,41,,1,,40,,0.218638832,0.414,0.003980346,-0.000869373,,,3.423834177,,,2,,0.227083847,0.322,0.007810716,-0.009584861,,,3.423834177
2,9,2,2,42,,1,,41,,0.210988577,0.368,0.018010889,0.014983719,,,3.394039549,,,2,,0.195199879,0.322,0.037241144,0.033405512,,,3.394039549
2,9,2,2,43,,1,,42,,0.208264996,0.322,-0.001692155,-0.010605373,,,3.572633834,,,2,,0.198436086,0.276,0.016690573,0.00921251,,,3.572633834
2,9,2,2,44,,1,,43,,0.217825554,0.322,0.023321605,0.015674023,,,3.497210387,,,2,,0.249249887,0.322,0.003032431,-0.023249747,,,3.497210387
2,9,2,2,45,,1,,44,,0.207594458,0.414,0.038003285,0.03951452,,,3.572633834,,,2,,0.230356118,0.322,0.024560781,0.019649181,,,3.572633834
2,9,2,2,46,,1,,45,,0.204108231,0.414,0.075050243,0.078507513,,,3.648817964,,,2,,0.202707179,0.322,0.022163429,0.020136567,,,3.648817964
2,9,2,2,47,,1,,46,,0.196714601,0.368,0.018874917,0.022709747,,,3.477794773,,,2,,0.189132023,0.23,0.022038722,0.018063125,,,3.477794773
2,9,2,2,48,,1,,47,,0.213522006,0.368,0.027837376,0.032634519,,,3.463161631,,,2,,0.213146397,0.322,0.033412869,0.04206625,,,3.463161631
2,9,2,2,49,,1,,48,,0.192851569,0.414,0.027080487,0.028758473,,,3.453371755,,,2,,0.182045334,0.276,0.019378059,0.01720852,,,3.453371755
2,9,2,2,50,,1,,49,,0.202822766,0.322,0.003263984,-0.003073932,,,3.193606176,,,2,,0.190254281,0.276,0.026700347,0.01391815,,,3.193606176
2,9,2,2,51,,1,,50,,0.188713163,0.368,0.016225799,0.018887413,,,3.204189821,,,2,,0.183300195,0.276,0.014645764,0.010761948,,,3.204189821
2,9,2,2,52,,1,,51,,0.19436132,0.322,0.01025357,0.018465614,,,3.193606176,,,2,,0.186239115,0.23,0.015721827,0.022267489,,,3.193606176
2,9,2,2,53,,1,,52,,0.19177154,0.322,0.030113118,0.033387244,,,3.188301179,,,2,,0.189260861,0.276,0.008785962,0.012918024,,,3.188301179
2,9,2,2,54,,1,,53,,0.20371409,0.322,0.017363816,0.020826039,,,2.99530305,,,2,,0.186236131,0.276,0.010981603,0.010073402,,,2.99530305
2,9,2,2,55,,1,,54,,0.206652292,0.368,-0.011467269,-0.023262413,,,2.928144864,,,2,,0.192780662,0.276,-0.000307511,-0.002719658,,,2.928144864
2,9,2,2,56,,1,,55,,0.199085799,0.368,0.047738641,0.041959,,,2.668000053,,,2,,0.19774315,0.276,0.016289916,0.021308291,,,2.668000053
2,9,2,2,57,,1,,56,,0.194041372,0.322,0.019257475,0.017313304,,,2.615131407,,,2,,0.198807544,0.276,0.032481066,0.033370534,,,2.615131407
2,9,2,2,58,,1,,57,,0.198332868,0.322,0.027850984,0.033245559,,,2.544594321,,,2,,0.181358921,0.23,0.021159571,0.021342252,,,2.544594321
2,9,2,2,59,,1,,58,,0.193353137,0.322,0.04048246,0.045165185,,,2.744623891,,,2,,0.185990125,0.276,0.041394328,0.045010609,,,2.744623891
2,9,2,2,60,,1,,59,,0.203882798,0.368,0.039364704,0.045295527,,,3.017824442,,,2,,0.202779603,0.23,0.005910191,0.001700784,,,3.017824442
2,9,3,1,2,,1,,1,,0.220820521,0.506,0.003015064,0.000340471,,,3.708638638,,,2,,0.218611008,0.322,0.014800947,-0.005965746,,,3.708638638
2,9,3,1,3,,1,,2,,0.213878086,0.414,0.012696497,0.013104031,,,3.90322951,,,2,,0.243925281,0.322,0.000782495,-0.024420246,,,3.90322951
2,9,3,1,4,,1,,3,,0.291809066,0.46,0.008015536,-0.013028226,,,3.448466395,,,2,,0.253636351,0.322,0.033927591,0.025573318,,,3.448466395
2,9,3,1,5,,1,,4,,0.24549959,0.322,-0.008305537,0.010659463,,,2.888858656,,,2,,0.215791191,0.276,-0.001577318,0.016589118,,,2.888858656
2,9,3,1,6,,1,,5,,0.225668898,0.368,0.026187055,0.036335345,,,2.79807082,,,2,,0.207606783,0.276,0.014938739,0.001898603,,,2.79807082
2,9,3,1,7,,1,,6,,0.21295651,0.368,0.008503438,0.011204168,,,2.616749181,,,2,,0.247201191,0.368,0.021933951,0.005975776,,,2.616749181
2,9,3,1,8,,1,,7,,0.217331881,0.322,0.024912603,0.024493522,,,2.526233611,,,2,,0.216060452,0.322,0.014351316,0.003027981,,,2.526233611
2,9,3,1,9,,1,,8,,0.215274614,0.368,0.025907806,0.031349491,,,2.544594321,,,2,,0.195125976,0.276,0.0132124,0.017686158,,,2.544594321
2,9,3,1,10,,1,,9,,0.23789822,0.46,-0.012381772,-0.015624285,,,2.634479128,,,2,,0.23921419,0.368,0.015747828,-0.005474324,,,2.634479128
2,9,3,1,11,,1,,10,,0.207863246,0.414,0.01210858,0.020315995,,,2.79807082,,,2,,0.197650834,0.46,-0.028177339,-0.038844143,,,2.79807082
2,9,3,1,12,,1,,11,,0.227525641,0.414,0.045522332,0.05850539,,,2.875643985,,,2,,0.225924168,0.322,0.008611027,0.008075889,,,2.875643985
2,9,3,1,13,,1,,12,,0.209285412,0.414,0.025323347,0.024007917,,,3.085773871,,,2,,0.218443654,0.322,0.048112713,0.03279194,,,3.085773871
2,9,3,1,14,,1,,13,,0.217267523,0.414,0.032011989,0.034525446,,,3.103551576,,,2,,0.196198886,0.276,0.046558986,0.057666937,,,3.103551576
2,9,3,1,15,,1,,14,,0.220370327,0.368,0.024904953,0.028908132,,,3.392792428,,,2,,0.200937497,0.276,0.000823956,-0.002349462,,,3.392792428
2,9,3,1,16,,1,,15,,0.199316824,0.368,0.029126558,0.024823656,,,3.503255699,,,2,,0.187166762,0.276,0.014361397,0.016316722,,,3.503255699
2,9,3,1,17,,1,,16,,0.216489561,0.414,0.025225816,0.025011131,,,3.213421916,,,2,,0.202989061,0.322,0.014990759,0.019616158,,,3.213421916
2,9,3,1,18,,1,,17,,0.203440512,0.414,0.001939337,0.02337065,,,3.058221767,,,2,,0.204029292,0.276,0.020243947,0.026311689,,,3.058221767
