condition: 1 = control 2 = TSA,Cell index,Channel,KT pairs,KT,Time,,index,KT detect,widthX,widthY,raw tiltangle,elongationratio,semiaxesratio,tail,direction of tail,length of tail,,KK dist,path,,condition: 2 = TSA,Cell index,Channel,KT pairs,KT,Time,,index,KT detect,widthX,widthY,raw tiltangle,elongationratio,semiaxesratio,tail,direction of tail,length of tail,,KK dist,path
2,9,1,5,1,15,/,14,TRUE,0.192169882,0.213929495,2.435294983,0.185998148,0.814001852,FALSE,,"0.046*""""",//,2.490805542,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,15,/,14,TRUE,0.20258732,0.229383335,-0.896235638,0.249531038,0.750468962,FALSE,,"0.046*""""",//,2.490805542,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,16,/,15,TRUE,0.206929747,0.213500441,2.560630438,0.215218978,0.784781022,FALSE,,"0.046*""""",//,2.48570317,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,16,/,15,TRUE,0.230426972,0.214986022,2.551855702,0.306780524,0.693219476,FALSE,,"0.046*""""",//,2.48570317,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,17,/,16,TRUE,0.230078687,0.215247149,2.925627571,0.123743962,0.876256038,FALSE,,"0.046*""""",//,2.577642385,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,17,/,16,TRUE,0.226777965,0.224314277,-0.835804735,0.288834165,0.711165835,FALSE,,"0.046*""""",//,2.577642385,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,18,/,17,TRUE,0.214552177,0.215622737,2.482936807,0.091058479,0.908941521,FALSE,,"0.046*""""",//,2.48570317,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,18,/,17,TRUE,0.208179742,0.226112909,-0.785398163,0.260988449,0.739011551,FALSE,,"0.046*""""",//,2.48570317,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,19,/,18,TRUE,0.230011748,0.227684463,2.876806613,0.234263222,0.765736778,FALSE,,"0.046*""""",//,2.490805542,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,19,/,18,TRUE,0.225737482,0.222090207,2.427729809,0.277842509,0.722157491,FALSE,,"0.046*""""",//,2.490805542,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,20,/,19,TRUE,0.204608983,0.216649032,2.430537107,0.182268002,0.817731998,FALSE,,"0.046*""""",//,2.393768625,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,20,/,19,TRUE,0.208896812,0.217674089,2.385203524,0.345690453,0.654309547,FALSE,,"0.046*""""",//,2.393768625,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,21,/,20,TRUE,0.199759613,0.209515241,-2.759173281,0.093236666,0.906763334,FALSE,,"0.046*""""",//,2.032346468,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,21,/,20,TRUE,0.199705888,0.223064612,-1.714092082,0.108349115,0.891650885,FALSE,,"0.046*""""",//,2.032346468,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,22,/,21,TRUE,0.196400996,0.206837877,-0.785398163,0.146617981,0.853382019,FALSE,,"0.046*""""",//,2.042731545,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,22,/,21,TRUE,0.207786081,0.211588401,-0.831367493,0.074509876,0.925490124,FALSE,,"0.046*""""",//,2.042731545,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,23,/,22,TRUE,0.209814849,0.212847941,-1.024505835,0.18227507,0.81772493,FALSE,,"0.046*""""",//,2.329254004,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,23,/,22,TRUE,0.213569864,0.232513736,-1.040272111,0.186515449,0.813484551,FALSE,,"0.046*""""",//,2.329254004,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,24,/,23,TRUE,0.220314014,0.201278035,2.489156092,0.17372349,0.82627651,FALSE,,"0.046*""""",//,2.435829271,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,24,/,23,TRUE,0.249037173,0.206692115,2.651710939,0.221579638,0.778420362,FALSE,,"0.046*""""",//,2.435829271,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,25,/,24,TRUE,0.203047617,0.191768566,2.437444966,0.111531173,0.888468827,FALSE,,"0.046*""""",//,2.526233611,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,25,/,24,TRUE,0.217295999,0.205643551,2.651710939,0.221579638,0.778420362,FALSE,,"0.046*""""",//,2.526233611,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,26,/,25,TRUE,0.210579664,0.214297681,-1.199670194,0.062280847,0.937719153,FALSE,,"0.046*""""",//,2.616749181,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,26,/,25,TRUE,0.223948098,0.208543323,2.379114203,0.168769823,0.831230177,FALSE,,"0.046*""""",//,2.616749181,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,27,/,26,TRUE,0.213164005,0.198021462,2.550272964,0.152772296,0.847227704,FALSE,,"0.046*""""",//,2.634479128,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,27,/,26,TRUE,0.238025713,0.196449394,2.624289449,0.30205567,0.69794433,FALSE,,"0.046*""""",//,2.634479128,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,28,/,27,TRUE,0.22863766,0.19351916,2.569838498,0.208932903,0.791067097,FALSE,,"0.046*""""",//,2.834137668,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,28,/,27,TRUE,0.236082098,0.189345851,2.822953285,0.202134632,0.797865368,FALSE,,"0.046*""""",//,2.834137668,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,29,/,28,TRUE,0.243063684,0.185979787,3.056498428,0.337078973,0.662921027,FALSE,,"0.046*""""",//,2.881524654,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,29,/,28,TRUE,0.235509801,0.173613195,-3.087489774,0.379568511,0.620431489,FALSE,,"0.046*""""",//,2.881524654,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,30,/,29,TRUE,0.246184295,0.185301175,2.674122062,0.248243741,0.751756259,FALSE,,"0.046*""""",//,2.767656103,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,30,/,29,TRUE,0.26292376,0.191998816,2.996713497,0.405947312,0.594052688,FALSE,,"0.046*""""",//,2.767656103,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,31,/,30,TRUE,0.243159943,0.212912618,2.619006831,0.088268917,0.911731083,FALSE,,"0.046*""""",//,2.618365955,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,31,/,30,TRUE,0.245364619,0.211445563,2.890222787,0.045921957,0.954078043,FALSE,,"0.046*""""",//,2.618365955,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,32,/,31,TRUE,0.23730546,0.226593025,-0.928591945,0.177516938,0.822483062,FALSE,,"0.046*""""",//,2.590743574,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,32,/,31,TRUE,0.219815473,0.218020244,2.419719088,0.065855822,0.934144178,FALSE,,"0.046*""""",//,2.590743574,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,33,/,32,TRUE,0.229556168,0.195105634,2.931532759,0.204689995,0.795310005,FALSE,,"0.046*""""",//,2.618365955,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,33,/,32,TRUE,0.221850185,0.181677354,2.979835543,0.125592551,0.874407449,FALSE,,"0.046*""""",//,2.618365955,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,34,/,33,TRUE,0.236095285,0.2090898,2.68065642,0.238409981,0.761590019,FALSE,,"0.046*""""",//,2.566123977,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,34,/,33,TRUE,0.261133465,0.198897779,2.77871787,0.305435547,0.694564453,FALSE,,"0.046*""""",//,2.566123977,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,35,/,34,TRUE,0.2319163,0.203504019,2.749712633,0.178841185,0.821158815,FALSE,,"0.046*""""",//,2.531254285,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,35,/,34,TRUE,0.261514306,0.199981359,2.776890271,0.235970191,0.764029809,FALSE,,"0.046*""""",//,2.531254285,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,36,/,35,TRUE,0.251104759,0.183833553,3.090754253,0.259664039,0.740335961,FALSE,,"0.046*""""",//,2.477175861,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,36,/,35,TRUE,0.235637344,0.17900977,-2.801243811,0.198373285,0.801626715,FALSE,,"0.046*""""",//,2.477175861,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,37,/,36,TRUE,0.218577171,0.180059005,2.873165167,0.233605657,0.766394343,FALSE,,"0.046*""""",//,2.392000048,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,37,/,36,TRUE,0.256998279,0.183251422,3.019459892,0.232071801,0.767928199,FALSE,,"0.046*""""",//,2.392000048,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,38,/,37,TRUE,0.229317825,0.193381634,2.882388842,0.128550553,0.871449447,FALSE,,"0.046*""""",//,2.682237925,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,38,/,37,TRUE,0.22028006,0.192867104,2.835448478,0.187969934,0.812030066,FALSE,,"0.046*""""",//,2.682237925,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,39,/,38,TRUE,0.212132695,0.186548109,2.802199062,0.15260123,0.84739877,FALSE,,"0.046*""""",//,2.853483542,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,39,/,38,TRUE,0.224954179,0.1808557,2.951792158,0.259144938,0.740855062,FALSE,,"0.046*""""",//,2.853483542,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,40,/,39,TRUE,0.201566655,0.214763941,-1.695401199,0.134448162,0.865551838,FALSE,,"0.046*""""",//,2.972611033,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,40,/,39,TRUE,0.228623053,0.203951443,2.975399957,0.193627428,0.806372572,FALSE,,"0.046*""""",//,2.972611033,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,41,/,40,TRUE,0.208991258,0.197175714,-1.107148718,0.023848604,0.976151396,FALSE,,"0.046*""""",//,2.880055613,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,41,/,40,TRUE,0.231084593,0.181179274,2.844213025,0.275029897,0.724970103,FALSE,,"0.046*""""",//,2.880055613,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,42,/,41,TRUE,0.21869677,0.194083656,2.789379455,0.216377756,0.783622244,FALSE,,"0.046*""""",//,2.674337355,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,42,/,41,TRUE,0.236653036,0.174149858,3.054016208,0.23495864,0.76504136,FALSE,,"0.046*""""",//,2.674337355,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,43,/,42,TRUE,0.212322973,0.184318676,2.994612259,0.205016072,0.794983928,FALSE,,"0.046*""""",//,2.477175861,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,43,/,42,TRUE,0.214202865,0.179393438,-3.129835239,0.260557639,0.739442361,FALSE,,"0.046*""""",//,2.477175861,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,44,/,43,TRUE,0.229991589,0.175726154,-2.965394361,0.301304385,0.698695615,FALSE,,"0.046*""""",//,2.399066533,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,44,/,43,TRUE,0.249596241,0.179417167,-2.884679146,0.392922545,0.607077455,FALSE,,"0.046*""""",//,2.399066533,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,45,/,44,TRUE,0.23993991,0.179432153,-2.838985035,0.344824042,0.655175958,FALSE,,"0.046*""""",//,2.449689009,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,45,/,44,TRUE,0.274134889,0.182853883,-2.841934774,0.366182227,0.633817773,FALSE,,"0.046*""""",//,2.449689009,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,46,/,45,TRUE,0.234238609,0.190668488,-2.882403695,0.206094076,0.793905924,FALSE,,"0.046*""""",//,2.556209745,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,46,/,45,TRUE,0.24241275,0.182760923,3.141592654,0.160952921,0.839047079,FALSE,,"0.046*""""",//,2.556209745,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
2,9,1,5,1,47,/,46,TRUE,0.222477937,0.183568205,3.092520057,0.158719139,0.841280861,FALSE,,"0.046*""""",//,2.526233611,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch1\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv",////,2,9,2,5,1,47,/,46,TRUE,0.277170026,0.191391006,-2.910858708,0.268595431,0.731404569,FALSE,,"0.046*""""",//,2.526233611,"D:\combine0802\tsa\newfolder(2,1) - new (2)\ch2\4.-6\Path from Track_4 to Track_4.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 10}, Day]0908resultXYnew\newMethod\4.-6_(+-1)_NewResult_0908XYnew.csv"
