"condition","Cell index","KT pairs","KT","Time","move X","move Y","move Z","move interval","WidthX Ch1 (normalized)","tail or not ch1","tail direction ch1","WidthX Ch2 (normalized)","tail or not ch2","tail direction ch2","location X","location Y","location Z","frame"
1,8,3,1,35,0.41963917229747594,-0.09358754629483723,0.3155656121436623,1,0.9946692185116206,"False","",0.9596113239373878,"False","",-0.6847583595619682,0.46944588519746855,0.9204056138025609,35
1,8,3,1,36,0.3751060992993551,0.22741833116298604,-0.14536981257218873,1,0.969837916968015,"False","",0.9764455860152876,"False","",-0.26511918726449224,0.3758583389026313,1.2359712259462232,36
1,8,3,1,37,0.07970982985268193,0.016014985761849232,-0.23887640587652892,1,0.8204375542656368,"False","",0.8404929177954762,"False","",0.10998691203486288,0.6032766700656174,1.0906014133740345,37
1,8,3,1,38,-0.08395930863486534,-0.010832098009319502,-0.09856335034747032,1,0.9945673051852892,"False","",0.9680153709462872,"False","",0.18969674188754482,0.6192916558274666,0.8517250074975056,38
1,8,3,1,39,0.08675494556217522,0.28110763902952485,0.10059917409895558,1,0.9259625659586455,"False","",0.8743036869078398,"False","",0.10573743325267948,0.6084595578181471,0.7531616571500352,39
1,8,3,1,40,0.5763531973908993,0.09457656188729935,-0.3086590492887187,1,0.9341567382925121,"False","",0.9483628833608763,"False","",0.1924923788148547,0.8895671968476719,0.8537608312489908,40
1,8,3,1,41,0.23679431761991587,-0.03536389481858393,-0.4552761582394025,1,1.18335775119006,"False","",1.1888449548691462,"False","",0.768845576205754,0.9841437587349713,0.5451017819602721,41
1,8,3,1,42,0.20713314239176128,-0.19021181454663783,-0.22105731095121073,1,1.2101488018742634,"False","",1.2288697649164173,"False","",1.0056398938256699,0.9487798639163874,0.08982562372086966,42
1,8,3,1,43,0.022679092663596023,0.06122252437021736,0.0003587522215092731,1,1.2619247860160832,"False","",1.2908274781125755,"False","",1.2127730362174312,0.7585680493697495,-0.13123168723034107,43
1,8,3,1,44,-0.16198193317150533,0.03443421325211027,0.0461934640980437,1,1.2640255763917863,"False","",1.4622491130231563,"False","",1.2354521288810272,0.8197905737399669,-0.1308729350088318,44
1,8,3,1,45,-0.5477623610356268,0.25963997245276005,-0.10981918058918405,1,1.2864321647711405,"False","",1.422181612610493,"False","",1.0734701957095218,0.8542247869920772,-0.08467947091078809,45
1,8,3,1,46,-0.2440274009595118,0.20086592756143595,0.16471185703098945,1,1.1031557733244115,"False","",1.187885744599691,"False","",0.525707834673895,1.1138647594448372,-0.19449865149997214,46
1,8,3,1,47,-0.08103507403055588,0.024295637714596197,-0.0536018042267572,1,1.053368045467553,"False","",1.0149764417038898,"False","",0.2816804337143832,1.3147306870062732,-0.02978679446898269,47
1,8,3,1,48,0.3926160005383892,-0.3864977992371621,-0.35084444635881606,1,1.3379902682190927,"True","right",1.485058537584431,"False","",0.20064535968382735,1.3390263247208694,-0.08338859869573989,48
1,8,3,1,49,-0.04824814313501591,-0.18462341750192035,0.05505843544280853,1,1.2433992208260216,"False","",1.272857608360961,"False","",0.5932613602222165,0.9525285254837073,-0.43423304505455596,49
1,8,3,1,50,0.048005124910055486,-0.1535373187800806,-0.0294082719128288,1,1.1046286847022206,"False","",1.0430913904305672,"False","",0.5450132170872006,0.7679051079817869,-0.3791746096117474,50
1,8,3,1,51,0.4124460138825228,-0.11617391714528313,-0.08883566105923035,1,1.1531737253894034,"False","",1.1251529739896415,"False","",0.5930183419972561,0.6143677892017063,-0.4085828815245762,51
1,8,3,1,52,-0.018708369708383188,-0.1804858926092079,0.23301634878350008,1,0.9971200336950757,"False","",0.9970424864422271,"False","",1.005464355879779,0.4981938720564232,-0.4974185425838066,52
1,8,3,1,53,-0.052660544501254236,-0.009631090806627718,0.49313849158973433,1,1.0327893090873306,"False","",1.059393784321202,"False","",0.9867559861713957,0.3177079794472153,-0.2644021938003065,53
1,8,3,1,54,0.4924667762483175,0.1580868677965368,-0.09731526331722495,1,0.983113793033808,"False","",1.065773091567896,"False","",0.9340954416701415,0.3080768886405876,0.22873629778942783,54
""
""
""
""
""
""
""
""
""
""
""
1,8,3,2,7,0.05440725063992069,-0.10382828452755,-0.031968383018705526,-1,0.8883312851060251,"False","",0.8524847120398095,"False","",-0.10414456964575791,-0.8972692583406401,0.08965176878476971,7
1,8,3,2,8,0.4370159883516056,-0.1290327181949511,-0.08499351368965291,-1,0.9457972883934056,"False","",0.9677521804203034,"False","",-0.1585518202856786,-0.7934409738130901,0.12162015180347524,8
1,8,3,2,9,0.4101376642941936,-0.12901121133032412,0.09623687232083789,-1,0.8515261535043879,"False","",0.8948185794349142,"False","",-0.5955678086372842,-0.664408255618139,0.20661366549312815,9
1,8,3,2,10,0.2667643756281812,0.046476534037959816,-0.11402505686779962,-1,0.8921475327272104,"False","",0.8790248618449839,"False","",-1.0057054729314778,-0.5353970442878149,0.11037679317229027,10
1,8,3,2,11,0.47141486799245236,0.13496619587065162,0.13246521641665365,-1,0.9053574691847432,"False","",0.9030310330149341,"False","",-1.272469848559659,-0.5818735783257747,0.2244018500400899,11
1,8,3,2,12,0.5911829259916512,0.20879657072765756,0.07792454214046712,-1,0.8907710104656426,"False","",0.9063256737267812,"False","",-1.7438847165521114,-0.7168397741964263,0.09193663362343624,12
1,8,3,2,13,0.3112292933883314,-0.0869475622196969,-0.0073423946378633476,-1,0.8657117925026212,"False","",0.8594104700998847,"False","",-2.3350676425437626,-0.9256363449240839,0.014012091482969113,13
1,8,3,2,14,0.30484987715434286,0.014420378181944749,0.03998578420741339,-1,0.9025645669026939,"False","",0.8960299377083834,"False","",-2.646296935932094,-0.838688782704387,0.02135448612083246,14
1,8,3,2,15,0.12241655609247992,-0.12880266683965047,-0.01046723191504556,-1,1.0426176920170929,"False","",0.9711358257608681,"False","",-2.951146813086437,-0.8531091608863317,-0.018631298086580927,15
1,8,3,2,16,-0.08294691053346526,0.20607563840879806,-0.23582071559958573,-1,1.1179631770965446,"False","",1.1635370695033533,"False","",-3.073563369178917,-0.7243064940466812,-0.008164066171535367,16
1,8,3,2,17,-0.27488243594267203,0.28896589215489676,0.19452389891388977,-1,1.1346646616259426,"False","",1.0735695394593812,"False","",-2.9906164586454516,-0.9303821324554793,0.22765664942805036,17
1,8,3,2,18,-0.6152012757791194,-0.16305465423780507,0.08443363908451396,-1,1.0508165427572422,"False","",0.9663654339081544,"False","",-2.7157340227027795,-1.219348024610376,0.03313275051416059,18
1,8,3,2,19,-0.6674316203116373,-0.2485726721260102,0.4203673606996984,-1,1.0295599562544695,"False","",0.996688486414323,"False","",-2.10053274692366,-1.056293370372571,-0.051300888570353365,19
1,8,3,2,20,-0.5163452093207948,0.0286508287452083,-0.18966782811144875,-1,0.9008563752381696,"False","",0.8594743221133135,"False","",-1.4331011266120228,-0.8077206982465608,-0.47166824927005174,20
1,8,3,2,21,-0.2217627012306025,-0.01866384835327839,-0.125612454009597,-1,0.9496983474889796,"False","",0.9431089679062037,"False","",-0.9167559172912281,-0.8363715269917691,-0.282000421158603,21
1,8,3,2,22,-0.1596747073852267,-0.20575043590340059,-0.12248190257007668,-1,0.8878065518487704,"False","",0.9450703989911521,"False","",-0.6949932160606256,-0.8177076786384907,-0.156387967149006,22
1,8,3,2,23,-0.5428423075872804,0.03310534289703959,0.14480708970233225,-1,0.9084334945188678,"False","",0.9116183837534054,"False","",-0.5353185086753989,-0.6119572427350901,-0.03390606457892931,23
1,8,3,2,24,-0.19133884190211248,-0.1842505123673277,-0.20102098747057917,-1,0.8374075497766649,"False","",0.8580124529262005,"False","",0.007523798911881485,-0.6450625856321297,-0.17871315428126155,24
1,8,3,2,25,-0.26246812359243066,-0.1057719268641053,-0.037388238123244266,-1,0.8766424696376339,"False","",0.8770764670542417,"False","",0.19886264081399396,-0.460812073264802,0.022307833189317616,25
1,8,3,2,26,-0.1693714604807095,0.15474239509778442,-0.01707212453521978,-1,0.8878621952008874,"False","",0.9383389245385401,"False","",0.4613307644064246,-0.3550401464006967,0.05969607131256188,26
1,8,3,2,27,-0.14217262177147738,0.011107994400984644,0.0027674871492056052,-1,0.9891949597796813,"False","",0.952105791306491,"False","",0.6307022248871341,-0.5097825414984811,0.07676819584778166,27
1,8,3,2,28,-0.04010890876421236,-0.12362223521347993,-0.16070571602686334,-1,0.9351795012950334,"False","",0.9369775602186718,"False","",0.7728748466586115,-0.5208905358994658,0.07400070869857606,28
1,8,3,2,29,0.23149955693761015,-0.06426848442729849,0.008848367885683328,-1,0.9801948926405545,"False","",1.0198581386839738,"False","",0.8129837554228239,-0.39726830068598584,0.2347064247254394,29
1,8,3,2,30,0.49625750598528917,-0.12608946608598348,-0.07585067722781913,-1,0.9039214618468019,"False","",0.8957824474319619,"False","",0.5814841984852137,-0.33299981625868735,0.22585805683975607,30
1,8,3,2,31,0.06198434593740387,0.04828384244855943,0.03938118201332563,-1,0.9978431308184031,"False","",0.979995311494561,"False","",0.08522669249992454,-0.20691035017270387,0.3017087340675752,31
1,8,3,2,32,0.1460813607283633,0.12999838699826238,-0.2707699149608711,-1,1.0682134260287435,"False","",1.001987974455109,"False","",0.023242346562520666,-0.2551941926212633,0.26232755205424957,32
1,8,3,2,33,0.13646127646648587,-0.26815159153417856,-0.12718237642289987,-1,1.2377325752940118,"False","",1.3696682288941404,"False","",-0.12283901416584264,-0.3851925796195257,0.5330974670151207,33
1,8,3,2,34,0.0148586558459467,-0.2997755777631852,0.009484729167282602,-1,1.0302193955916428,"False","",0.9566620844731349,"False","",-0.2593002906323285,-0.11704098808534713,0.6602798434380206,34
1,8,3,2,35,-0.20873766553916084,-0.014504419685315462,-0.13704486043287623,-1,0.8426233445725793,"False","",0.9022784224929566,"False","",-0.2741589464782752,0.18273458967783807,0.650795114270738,35
1,8,3,2,36,0.06367018408547054,-0.17479780954472268,-0.11000197932867284,-1,1.2010238231605508,"False","",1.3346439968938946,"False","",-0.06542128093911437,0.19723900936315353,0.7878399747036142,36
1,8,3,2,37,0.05521363455082806,0.01606846024456754,0.15312853025817175,-1,1.3465696104783718,"False","",1.3142055827653263,"False","",-0.1290914650245849,0.3720368189078762,0.8978419540322871,37
1,8,3,2,38,-0.09667774581500943,0.00122235946413074,-0.005974595008525485,-1,1.1867857445227579,"False","",1.178277101177844,"False","",-0.18430509957541297,0.35596835866330867,0.7447134237741153,38
1,8,3,2,39,-0.6375163996842019,-0.19652016227778724,0.0055479094851782484,-1,0.8903906788469474,"False","",0.8981425859510306,"False","",-0.08762735376040354,0.35474599919917793,0.7506880187826408,39
1,8,3,2,40,-0.8718615578316697,-0.1417047370689053,0.42555266313467366,-1,0.8454911344830948,"False","",0.9275226795300608,"False","",0.5498890459237984,0.5512661614769652,0.7451401092974625,40
1,8,3,2,41,-0.1905790014978468,-0.10254225238369052,0.2939422916538894,-1,0.9721649229522308,"False","",1.0585103021184736,"False","",1.4217506037554681,0.6929708985458705,0.31958744616278884,41
1,8,3,2,42,0.07878890964075325,0.2678988658194523,0.31946400879919595,-1,1.0411547830967154,"False","",1.0334550551361845,"False","",1.612329605253315,0.795513150929561,0.025645154508899426,42
1,8,3,2,43,0.20664176702458192,-0.044665044243330954,0.17784939497975522,-1,0.9765261206091747,"False","",0.9831206163347138,"False","",1.5335406956125617,0.5276142851101087,-0.2938188542902965,43
1,8,3,2,44,0.3697503210275137,0.04971222372278028,-0.25079919618918556,-1,0.9695037065269861,"False","",0.9585916414843554,"False","",1.3268989285879798,0.5722793293534396,-0.47166824927005174,44
1,8,3,2,45,0.3662496936924864,-0.23371222740277986,0.25079919618918556,-1,1.0190040069083788,"False","",1.0275180618402673,"False","",0.957148607560466,0.5225671056306593,-0.22086905308086618,45
1,8,3,2,46,0.27600000552000026,-0.09200000184000068,0.,-1,0.9410086042491653,"False","",0.9551179445727231,"False","",0.5908989138679797,0.7562793330334392,-0.47166824927005174,46
1,8,3,2,47,0.09200000184000068,-0.09200000184000068,0.,-1,1.0978859895208777,"False","",1.0575205575395905,"False","",0.3148989083479794,0.8482793348734399,-0.47166824927005174,47
1,8,3,2,48,-0.18400000367999958,0.09200000184000068,0.,-1,1.1880518496954675,"False","",1.2446571426679456,"False","",0.22289890650797872,0.9402793367134405,-0.47166824927005174,48
1,8,3,2,49,0.0920000018399989,0.18400000367999958,0.,-1,1.0441201478181141,"False","",1.064487543646387,"False","",0.4068989101879783,0.8482793348734399,-0.47166824927005174,49
1,8,3,2,50,0.,0.,0.,-1,0.9569122109919133,"False","",0.948176772868406,"False","",0.3148989083479794,0.6642793311934403,-0.47166824927005174,50
1,8,3,2,51,-0.5520000110399987,0.,0.,-1,0.9482196865363747,"False","",0.9768253168396644,"False","",0.3148989083479794,0.6642793311934403,-0.47166824927005174,51
1,8,3,2,52,-0.36800000736000094,0.,0.,-1,1.0511370276859704,"False","",1.060216652501412,"False","",0.8668989193879781,0.6642793311934403,-0.47166824927005174,52
1,8,3,2,53,-0.18400000367999958,0.09200000184000068,0.,-1,0.9525288968733729,"False","",1.024909881212976,"False","",1.234898926747979,0.6642793311934403,-0.47166824927005174,53
1,8,3,2,54,-0.04200682132487721,-0.21090213685331882,-0.14115811168500725,-1,1.0878182453876148,"False","",0.9500933067181379,"False","",1.4188989304279787,0.5722793293534396,-0.47166824927005174,54
1,8,3,2,55,-0.04999318051512347,0.026902133173319243,0.14115811168500725,-1,1.1685349252201744,"False","",1.123210449480739,"False","",1.4609057517528559,0.7831814662067584,-0.3305101375850445,55
1,8,3,2,56,-0.39870626224136885,0.01779013213095837,-0.12739361584521558,-1,1.0409732137803747,"False","",0.9376332303160535,"False","",1.5108989322679793,0.7562793330334392,-0.47166824927005174,56
1,8,3,2,57,-0.4292937543186319,-0.10979013397095905,0.12739361584521558,-1,1.0438431353464783,"False","",0.978362762065254,"False","",1.9096051945093482,0.7384892009024808,-0.34427463342483616,57
1,8,3,2,58,-0.0922936169216122,-0.5430265931530993,-0.18469122776094737,-1,1.2271318451238262,"False","",1.1940509638958812,"False","",2.33889894882798,0.8482793348734399,-0.47166824927005174,58
1,8,3,2,59,0.34837850153092376,-0.3406535597846929,-0.11045889872204717,-1,1.0515608900696265,"False","",1.0925601723725673,"False","",2.4311925657495923,1.3913059280265392,-0.28697702150910437,59
""
""
""
""
1,8,5,1,3,-0.42192754060341287,0.08870032545904571,0.12143008960529605,-1,1.0986692951541326,"False","",1.0055102955940893,"False","",-0.9622400841614454,-0.6813850947972995,0.014949268551498862,3
1,8,5,1,4,-0.05165906429181,0.00032301535053136377,-0.01507434898874499,-1,1.1008328582065625,"False","",1.0723155561624491,"False","",-0.5403125435580325,-0.7700854202563452,-0.10648082105379719,4
1,8,5,1,5,-0.11214354539614213,0.20060025497360812,-0.16348613743658202,-1,1.0852726781458464,"False","",1.0722730871284347,"False","",-0.4886534792662225,-0.7704084356068766,-0.0914064720650522,5
1,8,5,1,6,-0.20323864432330474,0.2174699915811864,0.41942764797631193,-1,1.0694155158750827,"False","",1.0414261988894495,"False","",-0.37650993387008036,-0.9710086905804847,0.07207966537152982,6
1,8,5,1,7,-0.08066227260401604,-0.05521206358740116,-0.1764370163423408,-1,1.026690017274416,"False","",0.9561223415298548,"False","",-0.17327128954677562,-1.188478682161671,-0.3473479826047821,7
1,8,5,1,8,0.44633833578828686,-0.20500341935310473,-0.1728134450251014,-1,1.023164131443336,"False","",1.0707965840207356,"False","",-0.09260901694275958,-1.13326661857427,-0.17091096626244132,8
1,8,5,1,9,0.40644926013755445,-0.29891407199183995,0.05108753650585374,-1,1.0442890851988136,"True","left",0.9104450083078907,"False","",-0.5389473527310464,-0.9282631992211652,0.001902478762660087,9
1,8,5,1,10,-0.002199197724509716,0.03431168156225439,-0.020327989488067078,-1,0.9940648113856018,"False","",1.0344812219789141,"False","",-0.9453966128686009,-0.6293491272293252,-0.04918505774319365,10
1,8,5,1,11,0.013065544864495848,0.003969896967037201,-0.06569244813242553,-1,1.1511168771387466,"False","",1.0761501609847017,"False","",-0.9431974151440912,-0.6636608087915796,-0.028857068255126572,11
1,8,5,1,12,-0.0423592179578236,0.05311353725620194,-0.10818584512458296,-1,1.1951970830963883,"False","",1.1581170655028532,"False","",-0.956262960008587,-0.6676307057586168,0.03683537987729896,12
1,8,5,1,13,-0.02100826083792029,0.1511844615543776,-0.015430380198055982,-1,1.0235134322919368,"True","right",0.9656147570958933,"False","",-0.9139037420507634,-0.7207442430148188,0.14502122500188191,13
1,8,5,1,14,-0.018139913316659317,-0.11487111122011484,0.13949844273919498,-1,0.9816585174233913,"False","",0.9830412018795168,"False","",-0.8928954812128431,-0.8719287045691964,0.1604516051999379,14
1,8,5,1,15,0.25193822130411014,-0.22308838871762937,0.05487502646557224,-1,1.0382881408833238,"False","",0.9678934430473152,"False","",-0.8747555678961838,-0.7570575933490815,0.020953162460742913,15
1,8,5,1,16,-0.2212174270101972,0.051962121337778555,0.07508295443833254,-1,0.9476613935348407,"False","",0.9276556352814312,"False","",-1.126693789200294,-0.5339692046314521,-0.03392186400482933,16
1,8,5,1,17,-0.031353047963285974,-0.0003780544812173048,0.030636292238833407,-1,0.9193888507748808,"False","",0.9148900380003953,"False","",-0.9054763621900968,-0.5859313259692307,-0.10900481844316187,17
1,8,5,1,18,0.1668691228343402,-0.14501011371929806,-0.00007517391873959611,-1,0.9905850737275851,"False","",0.938134342963392,"False","",-0.8741233142268108,-0.5855532714880134,-0.13964111068199528,18
1,8,5,1,19,0.052278870885626105,-0.17206449400704393,0.20778204584152643,-1,0.9312864558945132,"False","",0.9503380064076733,"False","",-1.040992437061151,-0.44054315776871533,-0.13956593676325568,19
1,8,5,1,20,-0.3004031230587074,0.06405964599812286,-0.14145727256185353,-1,0.9271955167502951,"False","",0.8711354826114143,"False","",-1.093271307946777,-0.2684786637616714,-0.3473479826047821,20
1,8,5,1,21,-0.02157317247593582,-0.10688770142241921,-0.04234448734528157,-1,0.9234522434229306,"False","",0.9207509701815612,"False","",-0.7928681848880696,-0.33253830975979426,-0.20589071004292858,21
1,8,5,1,22,0.06821294679553525,-0.04697770649840116,-0.02637569490152436,-1,0.8904101646221468,"False","",0.9112593390685072,"False","",-0.7712950124121338,-0.22565060833737505,-0.16354622269764701,22
1,8,5,1,23,-0.02223665678089226,-0.18619424359730274,0.21017745480865946,-1,0.9047661051413846,"False","",0.8833830344882014,"False","",-0.8395079592076691,-0.17867290183897389,-0.13717052779612265,23
1,8,5,1,24,-0.06329174348793387,-0.09295844940946196,-0.42355433236856177,-1,0.8047746234694166,"False","",0.8859330837369609,"False","",-0.8172713024267768,0.007521341758328859,-0.3473479826047821,24
1,8,5,1,25,0.04715387790330894,0.046374104186631016,-0.036366708046197904,-1,0.9270610981379831,"False","",0.939425987232773,"False","",-0.7539795589388429,0.10047979116779082,0.07620634976377966,25
1,8,5,1,26,-0.028644756645519465,0.09718050319378158,-0.026125772533776404,-1,0.9447404424222635,"False","",0.9892090735444795,"False","",-0.8011334368421519,0.054105686981159806,0.11257305780997756,26
1,8,5,1,27,-0.31812497779010585,-0.06418749630146259,0.1773255110576304,-1,0.9279568617209122,"False","",0.9512141287910826,"False","",-0.7724886801966324,-0.04307481621262177,0.13869883034375396,27
1,8,5,1,28,-0.23446677987459807,-0.12123680864390352,-0.1412109329949554,-1,0.8761815819877516,"False","",0.9397600717559419,"False","",-0.45436370240652657,0.02111268008884082,-0.03862668071387643,28
1,8,5,1,29,-0.01590032645568229,-0.09434263164790124,0.030346541942788408,-1,0.894604258548859,"False","",0.9739871286880966,"False","",-0.2198969225319285,0.14234948873274433,0.10258425228107898,29
1,8,5,1,30,-0.3450278622033611,-0.12352648607746275,0.022748960665475493,-1,0.959285964013977,"False","",1.033954493242429,"False","",-0.2039965960762462,0.23669212038064558,0.07223771033829057,30
1,8,5,1,31,-0.39916995006527856,0.17103745961898298,-0.008637224929104903,-1,0.9633512695780414,"False","",0.9831990829176888,"False","",0.14103126612711492,0.3602186064581083,0.04948874967281508,31
1,8,5,1,32,-0.5502799083627785,0.2047421837760499,0.1854777105020802,-1,0.9934848020373058,"False","",1.0465252733699122,"False","",0.5402012161923935,0.18918114683912535,0.05812597460191998,32
1,8,5,1,33,-0.0947050180548139,0.14326131080414406,-0.038122212438149866,-1,0.9390406960442843,"False","",1.0300835528130765,"False","",1.090481124555172,-0.015561036936924566,-0.12735173590016022,33
1,8,5,1,34,-0.07295009075213521,-0.2024898565845099,0.09481236281460809,-1,1.017916267766873,"False","",1.0121692669269682,"False","",1.185186142609986,-0.15882234774106863,-0.08922952346201035,34
1,8,5,1,35,-0.09349086574144216,0.2460265667591628,0.0018982738249944675,-1,0.9976002008574821,"False","",1.0914524507143877,"False","",1.258136233362121,0.04366750884344128,-0.18404188627661844,35
1,8,5,1,36,0.18090049685808474,0.0229054690345194,-0.22082814244160687,-1,1.032735346390871,"False","",1.0303448140255835,"False","",1.3516270991035633,-0.2023590579157215,-0.1859401601016129,36
1,8,5,1,37,0.5275958114095296,-0.05880697989566208,-0.21013861398795075,-1,1.075166052964808,"False","",1.0143793567991568,"False","",1.1707266022454785,-0.2252645269502409,0.03488798233999396,37
1,8,5,1,38,0.13780358383089286,-0.1610615968298319,-0.059240084536807736,-1,1.04310302923768,"False","",1.0203496914219665,"False","",0.6431307908359489,-0.16645754705457882,0.2450265963279447,38
1,8,5,1,39,-0.09837378763395144,-0.18525053983562323,-0.002215613013825002,-1,1.0855578122423792,"False","",1.1076080192301228,"False","",0.5053272070050561,-0.005395950224746926,0.30426668086475245,39
1,8,5,1,40,-0.14399033909783476,-0.26299341727804126,-0.10595211178240871,-1,1.0354006876512414,"False","",1.096487225489918,"False","",0.6037009946390075,0.1798545896108763,0.30648229387857745,40
1,8,5,1,41,0.1965295878887936,-0.01771356014397618,0.18831623035003842,-1,1.13734742346868,"False","",1.1420104381770282,"False","",0.7476913337368423,0.44284800688891757,0.41243440566098616,41
1,8,5,1,42,0.07407702430290719,0.06694255243224312,0.3075406224786056,-1,1.0990388405172133,"False","",1.1742921177778631,"False","",0.5511617458480487,0.46056156703289375,0.22411817531094774,42
1,8,5,1,43,0.16899535140740518,0.05153995083237284,-0.17942238774588698,-1,1.040952414066779,"False","",1.0049467434051336,"False","",0.4770847215451415,0.39361901460065063,-0.08342244716765784,43
1,8,5,1,44,-0.026599143660220648,-0.10356126445376823,-0.021432732961949752,-1,1.080136025051524,"False","",1.0035103369079654,"False","",0.3080893701377363,0.3420790637682778,0.09599994057822914,44
1,8,5,1,45,-0.1407273858150564,-0.13996030029194984,0.024538848056991525,-1,0.9922704860551848,"True","left",0.9746165771953058,"False","",0.33468851379795694,0.445640328222046,0.11743267354017889,45
1,8,5,1,46,0.11214891972272589,-0.027642146580591387,-0.08388337781021743,-1,1.051261688156598,"False","",1.0075297903179221,"False","",0.47541589961301334,0.5856006285139959,0.09289382548318736,46
1,8,5,1,47,-0.021319191053414954,-0.134134621597628,0.028322875211781506,-1,1.044377708793017,"False","",1.0756177170737617,"False","",0.36326697989028744,0.6132427750945872,0.1767772032934048,47
1,8,5,1,48,-0.04945470196082802,0.021401521523216616,0.019776838894782822,-1,0.9767742559660184,"False","",1.0523980756295803,"False","",0.3845861709437024,0.7473773966922153,0.1484543280816233,48
1,8,5,1,49,0.16405755310190528,0.028819868312348618,-0.005868982769852871,-1,1.0004454797831934,"False","",1.0029743412073002,"False","",0.4340408729045304,0.7259758751689986,0.12867748918684047,49
1,8,5,1,50,-0.030316956244458737,-0.030955913666794288,-0.12813093654525726,-1,0.9544654804679027,"False","",0.9575905779622106,"False","",0.26998331980262513,0.69715600685665,0.13454647195669334,50
1,8,5,1,51,-0.2514657750480911,-0.10757939693809959,0.09395923931090544,-1,0.941835266991986,"False","",0.9863042260326824,"False","",0.30030027604708387,0.7281119205234443,0.2626774085019506,51
1,8,5,1,52,0.1824979438564558,-0.09139569231884259,-0.05359246920544147,-1,0.9771198962175485,"False","",0.9973918837751171,"False","",0.551766051095175,0.8356913174615439,0.16871816919104515,52
1,8,5,1,53,0.05420220461375358,0.1080774846847703,0.06360010484385248,-1,1.0644549725906993,"False","",0.9537190454895352,"False","",0.36926810723871917,0.9270870097803865,0.22231063839648663,53
1,8,5,1,54,-0.2742687238119501,-0.1171600891393112,0.2600108295486945,-1,0.941111183043581,"False","",0.9980707383293728,"False","",0.3150659026249656,0.8190095250956162,0.15871053355263415,54
1,8,5,1,55,-0.24939410425630903,0.008648254076597084,0.2460476866087218,-1,0.9733388407458666,"False","",0.9486803055214286,"False","",0.5893346264369157,0.9361696142349274,-0.1013002959960603,55
1,8,5,1,56,-0.46000000919999984,0.18400000368000136,0.,-1,0.9984455040542629,"False","",0.9732816561919313,"False","",0.8387287306932247,0.9275213601583303,-0.3473479826047821,56
1,8,5,1,57,0.09200000184000068,0.18400000367999958,0.,-1,1.0176544355719122,"False","",0.988409222496363,"False","",1.2987287398932246,0.743521356478329,-0.3473479826047821,57
1,8,5,1,58,0.17141265731523347,-0.1558101579392588,-0.21965372834874208,-1,0.9469704544089885,"False","",0.9901292781245133,"False","",1.206728738053224,0.5595213527983294,-0.3473479826047821,58
1,8,5,1,59,0.20979689264472867,-0.024959948795650888,-0.22844818338567624,-1,0.9771204015907458,"False","",0.9907104565597695,"False","",1.0353160807379904,0.7153315107375882,-0.12769425425604003,59
1,8,5,2,1,0.,-0.09200000184000068,0.,1,1.1102758152820509,"False","",1.0640274630497641,"False","",-2.100837419634047,-0.11738406096728227,-0.38463631571101337,1
1,8,5,2,2,0.18400000367999958,-0.09200000184000068,0.,1,0.9365243698781928,"False","",0.9905992470116424,"False","",-2.100837419634047,-0.20938406280728294,-0.38463631571101337,2
1,8,5,2,3,0.,-0.0920000018399989,0.,1,1.0128139938119378,"False","",0.9500531124553532,"False","",-1.9168374159540473,-0.3013840646472836,-0.38463631571101337,3
1,8,5,2,4,0.,0.0920000018399989,0.,1,1.5527353542180413,"True","right",1.4090309510627763,"True","right",-1.9168374159540473,-0.3933840664872825,-0.38463631571101337,4
1,8,5,2,5,0.09200000184000068,-0.27600000552000026,0.,1,1.1051442321228855,"True","right",0.9872839389584659,"False","",-1.9168374159540473,-0.3013840646472836,-0.38463631571101337,5
1,8,5,2,6,0.18400000367999958,0.,0.,1,1.1093726525250183,"True","right",1.0161040708044766,"True","right",-1.8248374141140467,-0.5773840701672839,-0.38463631571101337,6
1,8,5,2,7,0.27600000552000026,-0.18400000367999958,0.,1,1.1946246749240377,"True","right",1.02343553973507,"True","right",-1.640837410434047,-0.5773840701672839,-0.38463631571101337,7
1,8,5,2,8,0.09200000184000068,0.18400000367999958,0.,1,1.3688143256892302,"False","",1.2054471534488995,"True","right",-1.3648374049140468,-0.7613840738472835,-0.38463631571101337,8
1,8,5,2,9,0.0920000018399989,0.27600000552000026,0.,1,1.1999196740684797,"True","right",1.1566629075717456,"True","right",-1.2728374030740461,-0.5773840701672839,-0.38463631571101337,9
1,8,5,2,10,0.18400000368000136,-0.36800000735999916,0.,1,0.8692530698758724,"False","",1.0139801728063882,"False","",-1.1808374012340472,-0.3013840646472836,-0.38463631571101337,10
1,8,5,2,11,0.,0.,0.,1,0.9567969251805851,"True","left",1.0051024878736907,"False","",-0.9968373975540459,-0.6693840720072828,-0.38463631571101337,11
1,8,5,2,12,0.18400000367999958,0.0920000018399989,0.,1,1.0198889153848674,"False","",1.1114591426535085,"False","",-0.9968373975540459,-0.6693840720072828,-0.38463631571101337,12
1,8,5,2,13,0.,-0.18400000367999958,0.,1,1.0604189393171415,"True","left",1.0634407248219537,"True","right",-0.8128373938740463,-0.5773840701672839,-0.38463631571101337,13
1,8,5,2,14,0.,0.09200000184000068,0.,1,1.1897440788430733,"True","right",1.1040409667792843,"True","right",-0.8128373938740463,-0.7613840738472835,-0.38463631571101337,14
